# SYNTHETIC DATA — generated by training/generate_data.py. These customers, portfolios and interactions are fabricated. Not real banking data. Loan product lender names are real Indian lenders; their rates and limits are APPROXIMATE figures near published rate cards, not quotes, and imply no offer or approval.
user_id,record_type,days_ago,product_id,purpose,amount,tenure,strategy,suitability,status,event_type,SYNTHETIC
syn-0645,RECOMMENDATION,204.6,BL-602,MEDICAL,1488900.0,24,BORROW_60_LIQUIDATE_40,0.743,RECOMMENDED,,TRUE
syn-0645,EVENT,203.85737403319425,BL-602,,,,,,,VIEWED,TRUE
syn-0645,RECOMMENDATION,400.7,HL-103,PERSONAL,449700.0,120,BORROW_80_LIQUIDATE_20,0.735,RECOMMENDED,,TRUE
syn-0645,EVENT,400.4038960991916,HL-103,,,,,,,VIEWED,TRUE
syn-0646,RECOMMENDATION,385.7,BL-601,MEDICAL,4081800.0,60,BORROW_60_LIQUIDATE_40,0.768,RECOMMENDED,,TRUE
syn-0646,EVENT,385.33623975237424,BL-601,,,,,,,DECLINED,TRUE
syn-0647,RECOMMENDATION,377.6,ML-501,PERSONAL,168200.0,48,BORROW_80_LIQUIDATE_20,0.85,RECOMMENDED,,TRUE
syn-0647,EVENT,377.2539314195267,ML-501,,,,,,,VIEWED,TRUE
syn-0647,RECOMMENDATION,117.6,VL-201,PERSONAL,118600.0,12,BORROW_60_LIQUIDATE_40,0.656,RECOMMENDED,,TRUE
syn-0647,EVENT,117.17218513442383,VL-201,,,,,,,DECLINED,TRUE
syn-0649,RECOMMENDATION,498.3,HL-103,BUSINESS,531400.0,12,BORROW_80_LIQUIDATE_20,0.439,RECOMMENDED,,TRUE
syn-0649,EVENT,498.15349813829573,HL-103,,,,,,,DECLINED,TRUE
syn-0649,RECOMMENDATION,514.4,PL-401,MEDICAL,331500.0,84,BORROW_100,0.67,RECOMMENDED,,TRUE
syn-0649,EVENT,513.5653278184406,PL-401,,,,,,,VIEWED,TRUE
syn-0649,RECOMMENDATION,526.5,PL-402,MEDICAL,3241200.0,24,BORROW_80_LIQUIDATE_20,0.593,RECOMMENDED,,TRUE
syn-0649,EVENT,526.0008861042232,PL-402,,,,,,,VIEWED,TRUE
syn-0649,RECOMMENDATION,32.7,HL-101,MEDICAL,214700.0,84,BORROW_100,0.319,RECOMMENDED,,TRUE
syn-0649,EVENT,32.530368202255936,HL-101,,,,,,,ACCEPTED,TRUE
syn-0651,RECOMMENDATION,213.1,EL-302,BUSINESS,401100.0,84,LIQUIDATE_100,0.518,RECOMMENDED,,TRUE
syn-0651,EVENT,212.985954109263,EL-302,,,,,,,VIEWED,TRUE
syn-0651,RECOMMENDATION,129.0,EL-303,BUSINESS,111100.0,12,BORROW_20_LIQUIDATE_80,0.44,RECOMMENDED,,TRUE
syn-0651,EVENT,128.05846597365277,EL-303,,,,,,,DECLINED,TRUE
syn-0651,RECOMMENDATION,75.0,EL-301,HOME,205600.0,12,BORROW_80_LIQUIDATE_20,0.555,RECOMMENDED,,TRUE
syn-0651,EVENT,74.60380975653771,EL-301,,,,,,,ACCEPTED,TRUE
syn-0651,RECOMMENDATION,366.3,PL-403,MEDICAL,232300.0,36,BORROW_100,0.83,RECOMMENDED,,TRUE
syn-0651,EVENT,365.5827464815256,PL-403,,,,,,,DECLINED,TRUE
syn-0652,RECOMMENDATION,148.6,EL-302,PERSONAL,1711300.0,12,BORROW_60_LIQUIDATE_40,0.506,RECOMMENDED,,TRUE
syn-0652,EVENT,147.7876743745319,EL-302,,,,,,,ACCEPTED,TRUE
syn-0652,RECOMMENDATION,47.2,HL-102,VEHICLE,756100.0,12,BORROW_100,0.79,RECOMMENDED,,TRUE
syn-0652,EVENT,46.68809644888535,HL-102,,,,,,,ACCEPTED,TRUE
syn-0652,RECOMMENDATION,78.3,VL-202,MEDICAL,4345800.0,24,BORROW_40_LIQUIDATE_60,0.35,RECOMMENDED,,TRUE
syn-0652,EVENT,78.20188274015092,VL-202,,,,,,,DECLINED,TRUE
syn-0653,RECOMMENDATION,184.7,VL-202,MEDICAL,327800.0,36,BORROW_40_LIQUIDATE_60,0.405,RECOMMENDED,,TRUE
syn-0653,EVENT,184.5679420507811,VL-202,,,,,,,ACCEPTED,TRUE
syn-0657,RECOMMENDATION,107.0,HL-102,MEDICAL,164900.0,60,BORROW_80_LIQUIDATE_20,0.556,RECOMMENDED,,TRUE
syn-0657,EVENT,106.26046034285181,HL-102,,,,,,,DECLINED,TRUE
syn-0657,RECOMMENDATION,267.5,HL-104,EDUCATION,173200.0,120,BORROW_60_LIQUIDATE_40,0.553,RECOMMENDED,,TRUE
syn-0657,EVENT,266.70227560505907,HL-104,,,,,,,VIEWED,TRUE
syn-0659,RECOMMENDATION,414.5,ML-501,BUSINESS,301800.0,12,BORROW_60_LIQUIDATE_40,0.762,RECOMMENDED,,TRUE
syn-0659,EVENT,414.3124387067109,ML-501,,,,,,,DECLINED,TRUE
syn-0659,RECOMMENDATION,229.7,EL-303,HOME,179700.0,12,BORROW_80_LIQUIDATE_20,0.579,RECOMMENDED,,TRUE
syn-0659,EVENT,228.97075806982897,EL-303,,,,,,,VIEWED,TRUE
syn-0659,RECOMMENDATION,291.7,PL-401,PERSONAL,2602100.0,84,BORROW_20_LIQUIDATE_80,0.801,RECOMMENDED,,TRUE
syn-0659,EVENT,291.4164240114878,PL-401,,,,,,,VIEWED,TRUE
syn-0660,RECOMMENDATION,227.2,EL-302,PERSONAL,1879800.0,36,BORROW_60_LIQUIDATE_40,0.821,RECOMMENDED,,TRUE
syn-0660,EVENT,226.5197442019426,EL-302,,,,,,,ACCEPTED,TRUE
syn-0660,RECOMMENDATION,123.2,EL-301,BUSINESS,1668700.0,48,BORROW_20_LIQUIDATE_80,0.4,RECOMMENDED,,TRUE
syn-0660,EVENT,122.70878598032661,EL-301,,,,,,,DECLINED,TRUE
syn-0660,RECOMMENDATION,187.6,PL-403,PERSONAL,901700.0,24,LIQUIDATE_100,0.45,RECOMMENDED,,TRUE
syn-0660,EVENT,187.29803309197828,PL-403,,,,,,,ACCEPTED,TRUE
syn-0661,RECOMMENDATION,232.5,HL-103,PERSONAL,524500.0,24,BORROW_80_LIQUIDATE_20,0.362,RECOMMENDED,,TRUE
syn-0661,EVENT,231.85158779991548,HL-103,,,,,,,VIEWED,TRUE
syn-0661,RECOMMENDATION,514.2,EL-302,HOME,778000.0,12,BORROW_20_LIQUIDATE_80,0.486,RECOMMENDED,,TRUE
syn-0661,EVENT,513.4258055849261,EL-302,,,,,,,VIEWED,TRUE
syn-0661,RECOMMENDATION,286.8,PL-401,BUSINESS,2029400.0,60,BORROW_20_LIQUIDATE_80,0.853,RECOMMENDED,,TRUE
syn-0661,EVENT,285.95107063107173,PL-401,,,,,,,VIEWED,TRUE
syn-0661,RECOMMENDATION,132.7,VL-203,VEHICLE,537100.0,36,LIQUIDATE_100,0.774,RECOMMENDED,,TRUE
syn-0661,EVENT,132.50352358587992,VL-203,,,,,,,VIEWED,TRUE
syn-0662,RECOMMENDATION,453.8,HL-101,PERSONAL,435300.0,60,BORROW_100,0.728,RECOMMENDED,,TRUE
syn-0662,EVENT,452.9306427429178,HL-101,,,,,,,DECLINED,TRUE
syn-0664,RECOMMENDATION,288.4,HL-104,MEDICAL,102800.0,120,BORROW_100,0.598,RECOMMENDED,,TRUE
syn-0664,EVENT,288.27301516801487,HL-104,,,,,,,ACCEPTED,TRUE
syn-0664,RECOMMENDATION,126.9,PL-402,BUSINESS,3849300.0,60,BORROW_80_LIQUIDATE_20,0.52,RECOMMENDED,,TRUE
syn-0664,EVENT,126.15940877178511,PL-402,,,,,,,DECLINED,TRUE
syn-0664,RECOMMENDATION,147.1,VL-203,EDUCATION,5740300.0,12,BORROW_100,0.463,RECOMMENDED,,TRUE
syn-0664,EVENT,146.80999148545246,VL-203,,,,,,,VIEWED,TRUE
syn-0664,RECOMMENDATION,27.5,EL-303,PERSONAL,653500.0,120,BORROW_40_LIQUIDATE_60,0.555,RECOMMENDED,,TRUE
syn-0664,EVENT,26.91743928661379,EL-303,,,,,,,VIEWED,TRUE
syn-0666,RECOMMENDATION,184.5,EL-303,BUSINESS,106600.0,60,BORROW_20_LIQUIDATE_80,0.519,RECOMMENDED,,TRUE
syn-0666,EVENT,184.31161662527165,EL-303,,,,,,,DECLINED,TRUE
syn-0666,RECOMMENDATION,94.2,BL-601,MEDICAL,2126700.0,48,BORROW_40_LIQUIDATE_60,0.821,RECOMMENDED,,TRUE
syn-0666,EVENT,93.6517745385252,BL-601,,,,,,,DECLINED,TRUE
syn-0666,RECOMMENDATION,419.8,HL-102,VEHICLE,327200.0,48,BORROW_20_LIQUIDATE_80,0.928,RECOMMENDED,,TRUE
syn-0666,EVENT,419.1072504101564,HL-102,,,,,,,VIEWED,TRUE
syn-0666,RECOMMENDATION,317.7,VL-202,EDUCATION,5026300.0,120,BORROW_40_LIQUIDATE_60,0.478,RECOMMENDED,,TRUE
syn-0666,EVENT,316.72328383979414,VL-202,,,,,,,VIEWED,TRUE
syn-0666,RECOMMENDATION,274.7,VL-202,PERSONAL,225700.0,84,BORROW_60_LIQUIDATE_40,0.435,RECOMMENDED,,TRUE
syn-0666,EVENT,273.914320668016,VL-202,,,,,,,ACCEPTED,TRUE
syn-0667,RECOMMENDATION,480.3,HL-103,PERSONAL,484300.0,48,BORROW_60_LIQUIDATE_40,0.628,RECOMMENDED,,TRUE
syn-0667,EVENT,479.63064233686583,HL-103,,,,,,,DECLINED,TRUE
syn-0667,RECOMMENDATION,534.2,PL-403,EDUCATION,190100.0,36,LIQUIDATE_100,0.813,RECOMMENDED,,TRUE
syn-0667,EVENT,533.5129442395,PL-403,,,,,,,VIEWED,TRUE
syn-0668,RECOMMENDATION,82.3,PL-402,PERSONAL,202400.0,36,BORROW_80_LIQUIDATE_20,0.358,RECOMMENDED,,TRUE
syn-0668,EVENT,82.25811540459745,PL-402,,,,,,,VIEWED,TRUE
syn-0668,RECOMMENDATION,302.4,EL-303,VEHICLE,2714600.0,48,BORROW_20_LIQUIDATE_80,0.933,RECOMMENDED,,TRUE
syn-0668,EVENT,302.1358236383735,EL-303,,,,,,,ACCEPTED,TRUE
syn-0669,RECOMMENDATION,507.9,BL-602,MEDICAL,1958500.0,48,BORROW_100,0.513,RECOMMENDED,,TRUE
syn-0669,EVENT,507.65303117040355,BL-602,,,,,,,VIEWED,TRUE
syn-0669,RECOMMENDATION,140.8,PL-401,EDUCATION,2127600.0,24,BORROW_100,0.352,RECOMMENDED,,TRUE
syn-0669,EVENT,140.02923894331772,PL-401,,,,,,,VIEWED,TRUE
syn-0669,RECOMMENDATION,530.4,HL-101,VEHICLE,438200.0,24,BORROW_100,0.336,RECOMMENDED,,TRUE
syn-0669,EVENT,529.8524134720711,HL-101,,,,,,,ACCEPTED,TRUE
syn-0671,RECOMMENDATION,90.9,HL-102,PERSONAL,393100.0,84,BORROW_100,0.313,RECOMMENDED,,TRUE
syn-0671,EVENT,90.77993297080542,HL-102,,,,,,,DECLINED,TRUE
syn-0671,RECOMMENDATION,89.0,HL-101,HOME,150800.0,48,BORROW_20_LIQUIDATE_80,0.335,RECOMMENDED,,TRUE
syn-0671,EVENT,88.9124557789516,HL-101,,,,,,,DECLINED,TRUE
syn-0671,RECOMMENDATION,436.3,HL-103,BUSINESS,694900.0,84,BORROW_40_LIQUIDATE_60,0.308,RECOMMENDED,,TRUE
syn-0671,EVENT,435.4932941859982,HL-103,,,,,,,ACCEPTED,TRUE
syn-0671,RECOMMENDATION,282.0,HL-102,PERSONAL,3491200.0,120,BORROW_80_LIQUIDATE_20,0.913,RECOMMENDED,,TRUE
syn-0671,EVENT,281.7255042003605,HL-102,,,,,,,ACCEPTED,TRUE
syn-0673,RECOMMENDATION,116.9,BL-601,HOME,1852000.0,36,BORROW_80_LIQUIDATE_20,0.318,RECOMMENDED,,TRUE
syn-0673,EVENT,116.43618393498072,BL-601,,,,,,,ACCEPTED,TRUE
syn-0673,RECOMMENDATION,238.8,PL-403,VEHICLE,4982400.0,60,BORROW_60_LIQUIDATE_40,0.755,RECOMMENDED,,TRUE
syn-0673,EVENT,238.78778548007372,PL-403,,,,,,,ACCEPTED,TRUE
syn-0673,RECOMMENDATION,526.9,EL-303,VEHICLE,3230700.0,48,LIQUIDATE_100,0.742,RECOMMENDED,,TRUE
syn-0673,EVENT,526.7138694168342,EL-303,,,,,,,VIEWED,TRUE
syn-0673,RECOMMENDATION,186.2,HL-103,VEHICLE,552200.0,36,BORROW_60_LIQUIDATE_40,0.876,RECOMMENDED,,TRUE
syn-0673,EVENT,185.2485434529312,HL-103,,,,,,,VIEWED,TRUE
syn-0674,RECOMMENDATION,135.7,HL-102,VEHICLE,311300.0,36,LIQUIDATE_100,0.586,RECOMMENDED,,TRUE
syn-0674,EVENT,135.56131825676707,HL-102,,,,,,,VIEWED,TRUE
syn-0675,RECOMMENDATION,51.6,PL-402,EDUCATION,260600.0,24,BORROW_100,0.363,RECOMMENDED,,TRUE
syn-0675,EVENT,51.56389021680748,PL-402,,,,,,,VIEWED,TRUE
syn-0675,RECOMMENDATION,402.5,HL-102,HOME,338400.0,36,BORROW_80_LIQUIDATE_20,0.41,RECOMMENDED,,TRUE
syn-0675,EVENT,401.5430340216745,HL-102,,,,,,,VIEWED,TRUE
syn-0675,RECOMMENDATION,497.5,EL-302,MEDICAL,114700.0,84,BORROW_20_LIQUIDATE_80,0.503,RECOMMENDED,,TRUE
syn-0675,EVENT,496.5281591715941,EL-302,,,,,,,VIEWED,TRUE
syn-0675,RECOMMENDATION,437.7,HL-103,HOME,229300.0,48,BORROW_80_LIQUIDATE_20,0.672,RECOMMENDED,,TRUE
syn-0675,EVENT,437.29443345884766,HL-103,,,,,,,VIEWED,TRUE
syn-0679,RECOMMENDATION,361.4,HL-104,BUSINESS,263500.0,12,BORROW_40_LIQUIDATE_60,0.862,RECOMMENDED,,TRUE
syn-0679,EVENT,360.7708581097957,HL-104,,,,,,,ACCEPTED,TRUE
syn-0679,RECOMMENDATION,506.0,EL-301,BUSINESS,609500.0,24,LIQUIDATE_100,0.843,RECOMMENDED,,TRUE
syn-0679,EVENT,505.43697074830897,EL-301,,,,,,,ACCEPTED,TRUE
syn-0679,RECOMMENDATION,235.0,HL-103,PERSONAL,1077400.0,48,BORROW_60_LIQUIDATE_40,0.865,RECOMMENDED,,TRUE
syn-0679,EVENT,234.19367911599278,HL-103,,,,,,,DECLINED,TRUE
syn-0680,RECOMMENDATION,452.3,VL-201,MEDICAL,1241600.0,60,BORROW_40_LIQUIDATE_60,0.511,RECOMMENDED,,TRUE
syn-0680,EVENT,451.6572328452554,VL-201,,,,,,,VIEWED,TRUE
syn-0680,RECOMMENDATION,92.3,EL-301,EDUCATION,1170100.0,120,BORROW_100,0.741,RECOMMENDED,,TRUE
syn-0680,EVENT,91.66454446716769,EL-301,,,,,,,DECLINED,TRUE
syn-0682,RECOMMENDATION,155.0,BL-601,EDUCATION,3875900.0,120,BORROW_80_LIQUIDATE_20,0.508,RECOMMENDED,,TRUE
syn-0682,EVENT,154.46958007002428,BL-601,,,,,,,ACCEPTED,TRUE
syn-0682,RECOMMENDATION,304.6,EL-303,VEHICLE,4215000.0,24,BORROW_20_LIQUIDATE_80,0.873,RECOMMENDED,,TRUE
syn-0682,EVENT,304.291244159764,EL-303,,,,,,,DECLINED,TRUE
syn-0682,RECOMMENDATION,525.8,HL-102,MEDICAL,2002300.0,48,BORROW_20_LIQUIDATE_80,0.709,RECOMMENDED,,TRUE
syn-0682,EVENT,525.6610577851723,HL-102,,,,,,,VIEWED,TRUE
syn-0682,RECOMMENDATION,369.8,VL-203,BUSINESS,1799100.0,12,LIQUIDATE_100,0.465,RECOMMENDED,,TRUE
syn-0682,EVENT,369.7699923082845,VL-203,,,,,,,VIEWED,TRUE
syn-0684,RECOMMENDATION,116.7,PL-402,HOME,4293500.0,36,BORROW_100,0.583,RECOMMENDED,,TRUE
syn-0684,EVENT,116.33360884395415,PL-402,,,,,,,VIEWED,TRUE
syn-0684,RECOMMENDATION,212.5,ML-501,VEHICLE,108700.0,120,BORROW_100,0.652,RECOMMENDED,,TRUE
syn-0684,EVENT,212.19379288352292,ML-501,,,,,,,ACCEPTED,TRUE
syn-0687,RECOMMENDATION,59.4,EL-303,HOME,4130200.0,12,LIQUIDATE_100,0.654,RECOMMENDED,,TRUE
syn-0687,EVENT,58.81121082024602,EL-303,,,,,,,ACCEPTED,TRUE
syn-0689,RECOMMENDATION,421.9,HL-101,VEHICLE,1500900.0,12,LIQUIDATE_100,0.687,RECOMMENDED,,TRUE
syn-0689,EVENT,421.73127302670997,HL-101,,,,,,,VIEWED,TRUE
syn-0689,RECOMMENDATION,73.6,PL-403,PERSONAL,223500.0,84,LIQUIDATE_100,0.868,RECOMMENDED,,TRUE
syn-0689,EVENT,73.17691060772115,PL-403,,,,,,,ACCEPTED,TRUE
syn-0690,RECOMMENDATION,294.7,EL-302,VEHICLE,4208400.0,24,BORROW_20_LIQUIDATE_80,0.914,RECOMMENDED,,TRUE
syn-0690,EVENT,293.7072003655947,EL-302,,,,,,,VIEWED,TRUE
syn-0692,RECOMMENDATION,65.1,PL-402,BUSINESS,1704400.0,120,BORROW_40_LIQUIDATE_60,0.519,RECOMMENDED,,TRUE
syn-0692,EVENT,64.39879898162623,PL-402,,,,,,,VIEWED,TRUE
syn-0694,RECOMMENDATION,19.5,PL-401,MEDICAL,5897900.0,36,BORROW_100,0.497,RECOMMENDED,,TRUE
syn-0694,EVENT,19.00521497126267,PL-401,,,,,,,DECLINED,TRUE
syn-0694,RECOMMENDATION,298.1,VL-201,HOME,3994400.0,84,BORROW_40_LIQUIDATE_60,0.809,RECOMMENDED,,TRUE
syn-0694,EVENT,297.5724205576805,VL-201,,,,,,,ACCEPTED,TRUE
syn-0694,RECOMMENDATION,285.9,PL-402,MEDICAL,924400.0,36,LIQUIDATE_100,0.76,RECOMMENDED,,TRUE
syn-0694,EVENT,285.0410182976498,PL-402,,,,,,,VIEWED,TRUE
syn-0694,RECOMMENDATION,489.9,VL-202,HOME,333700.0,36,BORROW_60_LIQUIDATE_40,0.315,RECOMMENDED,,TRUE
syn-0694,EVENT,489.25063574916925,VL-202,,,,,,,ACCEPTED,TRUE
syn-0695,RECOMMENDATION,35.7,ML-501,PERSONAL,1956600.0,84,BORROW_20_LIQUIDATE_80,0.828,RECOMMENDED,,TRUE
syn-0695,EVENT,35.61119246779865,ML-501,,,,,,,DECLINED,TRUE
syn-0695,RECOMMENDATION,77.3,VL-201,MEDICAL,283600.0,24,BORROW_100,0.57,RECOMMENDED,,TRUE
syn-0695,EVENT,77.25930850329868,VL-201,,,,,,,VIEWED,TRUE
syn-0695,RECOMMENDATION,198.6,EL-302,MEDICAL,652700.0,84,BORROW_40_LIQUIDATE_60,0.346,RECOMMENDED,,TRUE
syn-0695,EVENT,197.64180409552463,EL-302,,,,,,,VIEWED,TRUE
syn-0695,RECOMMENDATION,310.3,EL-301,MEDICAL,363100.0,60,BORROW_60_LIQUIDATE_40,0.447,RECOMMENDED,,TRUE
syn-0695,EVENT,309.6004032905969,EL-301,,,,,,,ACCEPTED,TRUE
syn-0695,RECOMMENDATION,182.3,BL-601,VEHICLE,205300.0,36,BORROW_100,0.846,RECOMMENDED,,TRUE
syn-0695,EVENT,181.63390572868786,BL-601,,,,,,,ACCEPTED,TRUE
syn-0696,RECOMMENDATION,137.7,HL-102,PERSONAL,991700.0,24,BORROW_20_LIQUIDATE_80,0.623,RECOMMENDED,,TRUE
syn-0696,EVENT,137.56964834249823,HL-102,,,,,,,DECLINED,TRUE
syn-0696,RECOMMENDATION,236.7,VL-201,VEHICLE,252600.0,60,BORROW_40_LIQUIDATE_60,0.927,RECOMMENDED,,TRUE
syn-0696,EVENT,236.25590675346365,VL-201,,,,,,,VIEWED,TRUE
syn-0696,RECOMMENDATION,53.6,EL-303,MEDICAL,1608300.0,84,BORROW_20_LIQUIDATE_80,0.559,RECOMMENDED,,TRUE
syn-0696,EVENT,52.735818777468126,EL-303,,,,,,,VIEWED,TRUE
syn-0699,RECOMMENDATION,504.6,VL-202,EDUCATION,414800.0,48,BORROW_40_LIQUIDATE_60,0.568,RECOMMENDED,,TRUE
syn-0699,EVENT,504.2192395170289,VL-202,,,,,,,ACCEPTED,TRUE
syn-0699,RECOMMENDATION,196.1,VL-202,PERSONAL,671600.0,36,BORROW_80_LIQUIDATE_20,0.624,RECOMMENDED,,TRUE
syn-0699,EVENT,195.5030446254313,VL-202,,,,,,,VIEWED,TRUE
syn-0699,RECOMMENDATION,320.5,PL-403,VEHICLE,378400.0,48,LIQUIDATE_100,0.94,RECOMMENDED,,TRUE
syn-0699,EVENT,319.85282209291483,PL-403,,,,,,,DECLINED,TRUE
syn-0699,RECOMMENDATION,381.6,PL-403,EDUCATION,4358400.0,60,BORROW_40_LIQUIDATE_60,0.547,RECOMMENDED,,TRUE
syn-0699,EVENT,380.72008188833456,PL-403,,,,,,,ACCEPTED,TRUE
syn-0699,RECOMMENDATION,413.3,EL-302,VEHICLE,1203700.0,36,BORROW_20_LIQUIDATE_80,0.585,RECOMMENDED,,TRUE
syn-0699,EVENT,412.6884253471805,EL-302,,,,,,,DECLINED,TRUE
syn-0700,RECOMMENDATION,460.7,EL-301,EDUCATION,2926800.0,84,BORROW_40_LIQUIDATE_60,0.89,RECOMMENDED,,TRUE
syn-0700,EVENT,460.0764642832258,EL-301,,,,,,,ACCEPTED,TRUE
syn-0700,RECOMMENDATION,303.1,VL-203,BUSINESS,515300.0,24,BORROW_20_LIQUIDATE_80,0.895,RECOMMENDED,,TRUE
syn-0700,EVENT,302.6324461322242,VL-203,,,,,,,ACCEPTED,TRUE
syn-0700,RECOMMENDATION,434.2,VL-202,BUSINESS,224900.0,60,BORROW_80_LIQUIDATE_20,0.618,RECOMMENDED,,TRUE
syn-0700,EVENT,433.79480609976997,VL-202,,,,,,,ACCEPTED,TRUE
syn-0702,RECOMMENDATION,10.7,HL-104,EDUCATION,138300.0,60,BORROW_100,0.82,RECOMMENDED,,TRUE
syn-0702,EVENT,10.44454519512001,HL-104,,,,,,,ACCEPTED,TRUE
syn-0703,RECOMMENDATION,179.0,HL-101,BUSINESS,699700.0,12,BORROW_60_LIQUIDATE_40,0.711,RECOMMENDED,,TRUE
syn-0703,EVENT,178.82162511331424,HL-101,,,,,,,ACCEPTED,TRUE
syn-0707,RECOMMENDATION,83.9,VL-201,HOME,440600.0,84,BORROW_20_LIQUIDATE_80,0.403,RECOMMENDED,,TRUE
syn-0707,EVENT,83.0688971329707,VL-201,,,,,,,DECLINED,TRUE
syn-0707,RECOMMENDATION,512.6,HL-102,BUSINESS,2273000.0,84,BORROW_20_LIQUIDATE_80,0.422,RECOMMENDED,,TRUE
syn-0707,EVENT,511.86660526176576,HL-102,,,,,,,ACCEPTED,TRUE
syn-0707,RECOMMENDATION,171.9,EL-302,MEDICAL,4738800.0,24,BORROW_80_LIQUIDATE_20,0.38,RECOMMENDED,,TRUE
syn-0707,EVENT,171.729076769959,EL-302,,,,,,,VIEWED,TRUE
syn-0712,RECOMMENDATION,137.1,HL-103,EDUCATION,820300.0,120,BORROW_40_LIQUIDATE_60,0.732,RECOMMENDED,,TRUE
syn-0712,EVENT,137.0082709676709,HL-103,,,,,,,DECLINED,TRUE
syn-0712,RECOMMENDATION,419.3,VL-203,MEDICAL,334000.0,60,BORROW_60_LIQUIDATE_40,0.712,RECOMMENDED,,TRUE
syn-0712,EVENT,418.75459678748535,VL-203,,,,,,,DECLINED,TRUE
syn-0712,RECOMMENDATION,28.9,ML-501,MEDICAL,1127600.0,120,LIQUIDATE_100,0.596,RECOMMENDED,,TRUE
syn-0712,EVENT,28.234766267749055,ML-501,,,,,,,VIEWED,TRUE
syn-0712,RECOMMENDATION,362.0,PL-401,MEDICAL,1405400.0,12,BORROW_80_LIQUIDATE_20,0.862,RECOMMENDED,,TRUE
syn-0712,EVENT,361.65239470797945,PL-401,,,,,,,ACCEPTED,TRUE
syn-0713,RECOMMENDATION,123.3,HL-101,VEHICLE,4862300.0,12,BORROW_100,0.764,RECOMMENDED,,TRUE
syn-0713,EVENT,123.2147051849111,HL-101,,,,,,,VIEWED,TRUE
syn-0713,RECOMMENDATION,513.7,BL-601,HOME,2089900.0,60,BORROW_60_LIQUIDATE_40,0.814,RECOMMENDED,,TRUE
syn-0713,EVENT,513.1877905753262,BL-601,,,,,,,VIEWED,TRUE
syn-0713,RECOMMENDATION,143.0,HL-101,MEDICAL,956100.0,120,BORROW_20_LIQUIDATE_80,0.705,RECOMMENDED,,TRUE
syn-0713,EVENT,142.80164451288607,HL-101,,,,,,,VIEWED,TRUE
syn-0713,RECOMMENDATION,172.0,PL-402,EDUCATION,2757400.0,120,BORROW_60_LIQUIDATE_40,0.324,RECOMMENDED,,TRUE
syn-0713,EVENT,171.0988606491566,PL-402,,,,,,,DECLINED,TRUE
syn-0713,RECOMMENDATION,339.6,VL-201,BUSINESS,185300.0,12,LIQUIDATE_100,0.37,RECOMMENDED,,TRUE
syn-0713,EVENT,339.1947323089344,VL-201,,,,,,,ACCEPTED,TRUE
syn-0714,RECOMMENDATION,417.0,HL-102,MEDICAL,2830600.0,84,LIQUIDATE_100,0.594,RECOMMENDED,,TRUE
syn-0714,EVENT,416.20049036070293,HL-102,,,,,,,ACCEPTED,TRUE
syn-0714,RECOMMENDATION,321.9,HL-101,VEHICLE,163300.0,120,BORROW_100,0.887,RECOMMENDED,,TRUE
syn-0714,EVENT,321.7022479684887,HL-101,,,,,,,ACCEPTED,TRUE
syn-0714,RECOMMENDATION,71.4,PL-403,BUSINESS,2452300.0,12,BORROW_100,0.533,RECOMMENDED,,TRUE
syn-0714,EVENT,71.32649408821928,PL-403,,,,,,,ACCEPTED,TRUE
syn-0716,RECOMMENDATION,414.1,HL-103,BUSINESS,1569300.0,60,LIQUIDATE_100,0.634,RECOMMENDED,,TRUE
syn-0716,EVENT,413.3379452727122,HL-103,,,,,,,ACCEPTED,TRUE
syn-0716,RECOMMENDATION,36.3,VL-202,PERSONAL,797400.0,24,BORROW_60_LIQUIDATE_40,0.64,RECOMMENDED,,TRUE
syn-0716,EVENT,36.24467431469245,VL-202,,,,,,,ACCEPTED,TRUE
syn-0716,RECOMMENDATION,96.2,VL-201,PERSONAL,355100.0,12,LIQUIDATE_100,0.801,RECOMMENDED,,TRUE
syn-0716,EVENT,95.82513977799391,VL-201,,,,,,,VIEWED,TRUE
syn-0722,RECOMMENDATION,239.9,VL-201,BUSINESS,1756700.0,12,BORROW_100,0.716,RECOMMENDED,,TRUE
syn-0722,EVENT,239.74988058184337,VL-201,,,,,,,VIEWED,TRUE
syn-0722,RECOMMENDATION,81.3,PL-402,EDUCATION,720500.0,48,BORROW_100,0.341,RECOMMENDED,,TRUE
syn-0722,EVENT,81.28053200587797,PL-402,,,,,,,ACCEPTED,TRUE
syn-0722,RECOMMENDATION,357.1,EL-303,MEDICAL,566900.0,24,LIQUIDATE_100,0.883,RECOMMENDED,,TRUE
syn-0722,EVENT,356.8854060101399,EL-303,,,,,,,DECLINED,TRUE
syn-0722,RECOMMENDATION,174.8,PL-403,MEDICAL,2571100.0,120,BORROW_100,0.38,RECOMMENDED,,TRUE
syn-0722,EVENT,174.006228030167,PL-403,,,,,,,VIEWED,TRUE
syn-0722,RECOMMENDATION,60.0,HL-104,EDUCATION,142800.0,60,LIQUIDATE_100,0.898,RECOMMENDED,,TRUE
syn-0722,EVENT,59.50408176000295,HL-104,,,,,,,VIEWED,TRUE
syn-0725,RECOMMENDATION,426.9,HL-101,EDUCATION,262800.0,36,BORROW_40_LIQUIDATE_60,0.779,RECOMMENDED,,TRUE
syn-0725,EVENT,425.9301958311252,HL-101,,,,,,,VIEWED,TRUE
