# SYNTHETIC DATA — generated by training/generate_data.py. These customers, portfolios and interactions are fabricated. Not real banking data. Loan product lender names are real Indian lenders; their rates and limits are APPROXIMATE figures near published rate cards, not quotes, and imply no offer or approval.
user_id,monthly_income,monthly_expenses,existing_emi,credit_score,employment_type,employment_years,age,dependents,purpose,required_amount,preferred_tenure_months,risk_appetite,SYNTHETIC
syn-0412,46700.0,27800.0,4900.0,658,SALARIED,5.5,55,1,HOME,1081000.0,180,AGGRESSIVE,TRUE
syn-0413,72500.0,25900.0,5100.0,723,SALARIED,2.5,39,1,HOME,2799000.0,120,AGGRESSIVE,TRUE
syn-0414,65300.0,40200.0,11200.0,667,SELF_EMPLOYED,3.3,35,0,MEDICAL,467000.0,60,CONSERVATIVE,TRUE
syn-0415,320100.0,139100.0,45000.0,802,SALARIED,9.5,45,1,BUSINESS,4035000.0,120,MODERATE,TRUE
syn-0416,216700.0,56200.0,37300.0,610,SALARIED,12.5,28,2,EDUCATION,1875000.0,48,CONSERVATIVE,TRUE
syn-0417,35900.0,13000.0,500.0,606,SELF_EMPLOYED,0.7,28,2,BUSINESS,458000.0,36,MODERATE,TRUE
syn-0418,29900.0,12800.0,900.0,791,SALARIED,8.6,29,1,MEDICAL,73000.0,12,MODERATE,TRUE
syn-0419,146400.0,71800.0,15100.0,839,SELF_EMPLOYED,8.1,31,3,VEHICLE,1935000.0,24,CONSERVATIVE,TRUE
syn-0420,34200.0,11300.0,4700.0,712,SALARIED,15.4,42,0,BUSINESS,692000.0,60,CONSERVATIVE,TRUE
syn-0421,259400.0,110400.0,20700.0,648,SALARIED,0.7,38,2,MEDICAL,1875000.0,60,MODERATE,TRUE
syn-0422,33200.0,13100.0,2400.0,573,SELF_EMPLOYED,9.7,32,0,HOME,1753000.0,84,MODERATE,TRUE
syn-0423,475000.0,286200.0,12700.0,569,SELF_EMPLOYED,11.4,29,2,PERSONAL,4072000.0,48,MODERATE,TRUE
syn-0424,233600.0,150200.0,6200.0,615,SALARIED,14.5,36,2,HOME,12591000.0,84,MODERATE,TRUE
syn-0425,33400.0,12900.0,3700.0,677,SALARIED,7.9,59,0,MEDICAL,173000.0,36,MODERATE,TRUE
syn-0426,295500.0,85000.0,43200.0,648,SALARIED,5.4,54,2,PERSONAL,3125000.0,12,AGGRESSIVE,TRUE
syn-0427,470100.0,322700.0,75900.0,663,SELF_EMPLOYED,2.6,51,2,PERSONAL,2618000.0,24,MODERATE,TRUE
syn-0428,117700.0,30700.0,13400.0,812,SALARIED,6.7,29,3,EDUCATION,1696000.0,24,AGGRESSIVE,TRUE
syn-0429,75400.0,35200.0,12600.0,800,SELF_EMPLOYED,0.8,60,2,BUSINESS,1788000.0,48,CONSERVATIVE,TRUE
syn-0430,75800.0,42900.0,1600.0,650,SALARIED,5.4,49,2,PERSONAL,754000.0,24,AGGRESSIVE,TRUE
syn-0431,31000.0,11500.0,2800.0,589,SELF_EMPLOYED,3.8,24,0,VEHICLE,131000.0,48,AGGRESSIVE,TRUE
syn-0432,179300.0,114700.0,12800.0,697,SELF_EMPLOYED,1.6,38,0,PERSONAL,1486000.0,36,CONSERVATIVE,TRUE
syn-0433,62500.0,24100.0,3000.0,723,SALARIED,9.0,40,2,MEDICAL,507000.0,12,MODERATE,TRUE
syn-0434,233300.0,107000.0,36700.0,603,RETIRED,4.0,24,0,MEDICAL,800000.0,36,CONSERVATIVE,TRUE
syn-0435,36500.0,16600.0,4500.0,835,SALARIED,3.4,55,2,BUSINESS,249000.0,120,CONSERVATIVE,TRUE
syn-0436,203200.0,55200.0,23100.0,832,RETIRED,6.5,45,0,BUSINESS,1079000.0,84,AGGRESSIVE,TRUE
syn-0437,52900.0,33600.0,6400.0,900,SALARIED,17.6,38,2,BUSINESS,1376000.0,36,CONSERVATIVE,TRUE
syn-0438,45000.0,13200.0,400.0,700,SALARIED,7.2,35,3,MEDICAL,123000.0,48,MODERATE,TRUE
syn-0439,38000.0,10200.0,2000.0,601,CONTRACT,16.3,59,0,HOME,2023000.0,240,CONSERVATIVE,TRUE
syn-0440,195600.0,124800.0,24900.0,730,SALARIED,5.3,51,2,MEDICAL,714000.0,60,AGGRESSIVE,TRUE
syn-0441,43600.0,27400.0,6400.0,769,SELF_EMPLOYED,2.4,35,1,BUSINESS,887000.0,60,MODERATE,TRUE
syn-0442,133900.0,88600.0,5600.0,559,SALARIED,6.1,55,0,BUSINESS,3601000.0,48,CONSERVATIVE,TRUE
syn-0443,48000.0,30500.0,7200.0,742,SELF_EMPLOYED,0.5,24,0,HOME,1678000.0,60,CONSERVATIVE,TRUE
syn-0444,55500.0,20400.0,5500.0,706,SALARIED,3.2,31,0,VEHICLE,473000.0,84,CONSERVATIVE,TRUE
syn-0445,212500.0,77400.0,8000.0,742,SELF_EMPLOYED,2.7,24,0,HOME,6127000.0,120,MODERATE,TRUE
syn-0446,137200.0,78000.0,8400.0,785,SALARIED,9.4,45,2,VEHICLE,1810000.0,48,MODERATE,TRUE
syn-0447,117800.0,50300.0,1600.0,684,SALARIED,1.2,60,3,PERSONAL,640000.0,12,AGGRESSIVE,TRUE
syn-0448,41900.0,22900.0,4200.0,833,SALARIED,6.5,61,2,PERSONAL,235000.0,48,MODERATE,TRUE
syn-0449,99400.0,55900.0,6100.0,790,SALARIED,0.6,36,0,EDUCATION,993000.0,24,MODERATE,TRUE
syn-0450,83000.0,22500.0,6300.0,854,SALARIED,7.0,42,0,VEHICLE,1230000.0,12,AGGRESSIVE,TRUE
syn-0451,95300.0,62500.0,8700.0,783,SALARIED,10.1,30,2,MEDICAL,744000.0,24,MODERATE,TRUE
syn-0452,295000.0,143300.0,12100.0,672,CONTRACT,0.2,36,1,MEDICAL,2248000.0,24,MODERATE,TRUE
syn-0453,72200.0,42000.0,4500.0,875,SALARIED,3.8,23,0,BUSINESS,1002000.0,60,AGGRESSIVE,TRUE
syn-0454,92500.0,58300.0,11600.0,624,RETIRED,14.7,61,2,BUSINESS,1339000.0,36,AGGRESSIVE,TRUE
syn-0455,37000.0,12900.0,2400.0,656,SELF_EMPLOYED,1.2,62,0,PERSONAL,70000.0,12,MODERATE,TRUE
syn-0456,260100.0,73500.0,19000.0,788,SELF_EMPLOYED,11.1,62,0,VEHICLE,1148000.0,60,AGGRESSIVE,TRUE
syn-0457,462200.0,228600.0,21200.0,705,SELF_EMPLOYED,13.3,28,3,PERSONAL,3290000.0,12,CONSERVATIVE,TRUE
syn-0458,214400.0,59400.0,1300.0,678,SALARIED,7.6,26,2,VEHICLE,2494000.0,12,MODERATE,TRUE
syn-0459,270600.0,77900.0,13000.0,562,SELF_EMPLOYED,7.8,44,2,HOME,10050000.0,60,AGGRESSIVE,TRUE
syn-0460,164300.0,109800.0,14000.0,619,SALARIED,1.1,44,3,VEHICLE,1780000.0,36,CONSERVATIVE,TRUE
syn-0461,189000.0,72800.0,29200.0,761,SELF_EMPLOYED,7.9,52,0,EDUCATION,4216000.0,36,CONSERVATIVE,TRUE
syn-0462,119700.0,42900.0,4000.0,746,SALARIED,4.2,58,2,EDUCATION,2822000.0,48,CONSERVATIVE,TRUE
syn-0463,265500.0,145300.0,47400.0,793,SALARIED,4.4,26,0,BUSINESS,6484000.0,60,CONSERVATIVE,TRUE
syn-0464,114000.0,80000.0,2200.0,720,SALARIED,0.4,23,0,VEHICLE,1582000.0,60,AGGRESSIVE,TRUE
syn-0465,140000.0,46100.0,24300.0,713,SALARIED,3.8,38,0,MEDICAL,338000.0,24,CONSERVATIVE,TRUE
syn-0466,205900.0,145500.0,8400.0,691,SALARIED,12.7,37,2,HOME,5764000.0,60,CONSERVATIVE,TRUE
syn-0467,294800.0,84700.0,38100.0,755,SELF_EMPLOYED,2.7,55,0,PERSONAL,1932000.0,12,AGGRESSIVE,TRUE
syn-0468,162300.0,45400.0,900.0,746,CONTRACT,5.8,61,3,PERSONAL,820000.0,48,AGGRESSIVE,TRUE
syn-0469,28100.0,7900.0,3500.0,709,SELF_EMPLOYED,9.0,58,0,PERSONAL,176000.0,24,AGGRESSIVE,TRUE
syn-0470,407600.0,276300.0,59300.0,722,SELF_EMPLOYED,0.7,60,3,BUSINESS,6727000.0,24,AGGRESSIVE,TRUE
syn-0471,60500.0,25800.0,5000.0,630,SELF_EMPLOYED,1.3,39,0,VEHICLE,944000.0,12,CONSERVATIVE,TRUE
syn-0472,326400.0,91700.0,32900.0,746,SALARIED,4.6,61,1,EDUCATION,1853000.0,60,CONSERVATIVE,TRUE
syn-0473,409300.0,102400.0,18100.0,869,SELF_EMPLOYED,0.8,47,2,EDUCATION,6898000.0,84,AGGRESSIVE,TRUE
syn-0474,68400.0,35500.0,9100.0,900,CONTRACT,8.0,33,0,MEDICAL,382000.0,12,AGGRESSIVE,TRUE
syn-0475,358400.0,208300.0,34500.0,553,SALARIED,15.0,31,2,EDUCATION,4647000.0,120,CONSERVATIVE,TRUE
syn-0476,90400.0,60600.0,7100.0,801,SALARIED,4.2,34,2,HOME,2967000.0,60,MODERATE,TRUE
syn-0477,62300.0,19000.0,700.0,728,SELF_EMPLOYED,12.8,53,1,MEDICAL,294000.0,48,MODERATE,TRUE
syn-0478,149300.0,63600.0,14700.0,633,CONTRACT,2.6,61,0,VEHICLE,1404000.0,36,MODERATE,TRUE
syn-0479,150200.0,47900.0,10800.0,789,CONTRACT,14.3,58,0,MEDICAL,254000.0,36,AGGRESSIVE,TRUE
syn-0480,46900.0,32400.0,1900.0,783,CONTRACT,7.6,31,2,HOME,705000.0,60,CONSERVATIVE,TRUE
syn-0481,381500.0,229100.0,29900.0,749,SELF_EMPLOYED,10.2,51,1,HOME,12371000.0,240,CONSERVATIVE,TRUE
syn-0482,363400.0,187500.0,61900.0,642,SALARIED,5.2,61,0,EDUCATION,5369000.0,60,CONSERVATIVE,TRUE
syn-0483,251500.0,89800.0,23600.0,748,SELF_EMPLOYED,8.2,38,2,PERSONAL,2273000.0,36,AGGRESSIVE,TRUE
syn-0484,135500.0,92400.0,13900.0,703,SALARIED,13.8,37,0,EDUCATION,3525000.0,24,CONSERVATIVE,TRUE
syn-0485,30900.0,20100.0,3100.0,685,CONTRACT,4.7,46,2,BUSINESS,316000.0,24,AGGRESSIVE,TRUE
syn-0486,152500.0,42300.0,5600.0,707,SALARIED,2.0,32,0,MEDICAL,951000.0,12,AGGRESSIVE,TRUE
syn-0487,174300.0,101300.0,7800.0,555,SALARIED,8.9,40,0,MEDICAL,828000.0,36,AGGRESSIVE,TRUE
syn-0488,175000.0,109900.0,11100.0,848,SALARIED,8.3,61,3,BUSINESS,3011000.0,24,MODERATE,TRUE
syn-0489,241300.0,132800.0,15000.0,586,SALARIED,7.3,45,1,EDUCATION,2216000.0,24,AGGRESSIVE,TRUE
syn-0490,144200.0,92700.0,21600.0,785,SALARIED,10.5,35,3,VEHICLE,2116000.0,60,MODERATE,TRUE
syn-0491,42400.0,19400.0,1800.0,852,SALARIED,7.6,33,2,MEDICAL,189000.0,36,AGGRESSIVE,TRUE
syn-0492,39100.0,11000.0,3800.0,772,SALARIED,7.7,60,0,MEDICAL,125000.0,60,CONSERVATIVE,TRUE
syn-0493,468300.0,233700.0,5000.0,688,SALARIED,6.9,41,2,HOME,8749000.0,60,MODERATE,TRUE
syn-0494,437100.0,114200.0,22200.0,795,SELF_EMPLOYED,1.5,39,2,VEHICLE,6759000.0,36,AGGRESSIVE,TRUE
syn-0495,72800.0,29500.0,5600.0,690,SALARIED,9.9,25,3,HOME,3785000.0,240,MODERATE,TRUE
syn-0496,203000.0,126000.0,30900.0,620,RETIRED,8.4,56,1,VEHICLE,2844000.0,24,AGGRESSIVE,TRUE
syn-0497,63000.0,39600.0,11200.0,900,SALARIED,8.7,44,3,HOME,1258000.0,240,MODERATE,TRUE
syn-0498,75900.0,39400.0,6300.0,803,SELF_EMPLOYED,8.0,30,0,HOME,3301000.0,84,AGGRESSIVE,TRUE
syn-0499,51000.0,27000.0,4400.0,698,SALARIED,1.6,51,2,MEDICAL,411000.0,36,MODERATE,TRUE
syn-0500,27000.0,11200.0,3800.0,900,RETIRED,0.2,58,2,VEHICLE,103000.0,24,AGGRESSIVE,TRUE
syn-0501,419500.0,184900.0,21100.0,749,SELF_EMPLOYED,1.3,23,0,MEDICAL,3015000.0,24,MODERATE,TRUE
syn-0502,102200.0,25600.0,1600.0,665,SALARIED,1.2,26,0,VEHICLE,1573000.0,36,MODERATE,TRUE
syn-0503,141000.0,42000.0,9700.0,642,SELF_EMPLOYED,4.2,61,2,PERSONAL,1507000.0,48,AGGRESSIVE,TRUE
syn-0504,67100.0,18800.0,1800.0,788,SALARIED,1.8,49,3,BUSINESS,1790000.0,36,AGGRESSIVE,TRUE
syn-0505,263000.0,138600.0,12400.0,686,SELF_EMPLOYED,4.7,24,2,PERSONAL,509000.0,12,AGGRESSIVE,TRUE
syn-0506,80200.0,57500.0,12800.0,695,SELF_EMPLOYED,2.6,49,2,BUSINESS,950000.0,120,MODERATE,TRUE
syn-0507,488200.0,192200.0,62900.0,612,SALARIED,6.4,45,0,HOME,15197000.0,84,CONSERVATIVE,TRUE
syn-0508,135600.0,58100.0,4900.0,813,CONTRACT,0.7,43,3,BUSINESS,3957000.0,36,CONSERVATIVE,TRUE
syn-0509,373000.0,185100.0,58300.0,630,SALARIED,2.7,58,3,HOME,9757000.0,84,AGGRESSIVE,TRUE
syn-0510,326400.0,193000.0,3600.0,618,CONTRACT,11.0,56,0,PERSONAL,1225000.0,48,CONSERVATIVE,TRUE
syn-0511,126400.0,59700.0,16400.0,742,SELF_EMPLOYED,5.6,49,0,PERSONAL,342000.0,24,CONSERVATIVE,TRUE
syn-0512,31400.0,18400.0,3800.0,672,SELF_EMPLOYED,8.6,34,3,VEHICLE,453000.0,48,AGGRESSIVE,TRUE
syn-0513,29700.0,10700.0,3000.0,857,SALARIED,2.2,41,2,HOME,986000.0,180,AGGRESSIVE,TRUE
syn-0514,179300.0,67800.0,21100.0,858,SELF_EMPLOYED,8.1,40,1,BUSINESS,1926000.0,120,CONSERVATIVE,TRUE
syn-0515,41100.0,20900.0,300.0,784,SELF_EMPLOYED,11.0,23,1,EDUCATION,906000.0,60,CONSERVATIVE,TRUE
syn-0516,228300.0,59800.0,7800.0,718,CONTRACT,4.2,37,0,VEHICLE,959000.0,60,MODERATE,TRUE
syn-0517,71600.0,21900.0,2300.0,676,RETIRED,4.8,30,3,EDUCATION,1109000.0,84,CONSERVATIVE,TRUE
syn-0518,70000.0,27000.0,2300.0,708,SELF_EMPLOYED,3.5,58,3,PERSONAL,357000.0,24,CONSERVATIVE,TRUE
syn-0519,491100.0,148900.0,71500.0,716,SALARIED,0.4,61,3,VEHICLE,2737000.0,12,CONSERVATIVE,TRUE
syn-0520,115500.0,62900.0,18500.0,730,SALARIED,8.5,55,1,PERSONAL,253000.0,36,MODERATE,TRUE
syn-0521,164600.0,111800.0,18300.0,668,SALARIED,9.1,30,2,PERSONAL,865000.0,36,AGGRESSIVE,TRUE
syn-0522,247400.0,144500.0,27300.0,831,RETIRED,3.1,32,2,MEDICAL,879000.0,24,AGGRESSIVE,TRUE
syn-0523,83700.0,49000.0,11900.0,769,SALARIED,7.2,60,2,MEDICAL,332000.0,60,MODERATE,TRUE
syn-0524,187100.0,127600.0,28100.0,636,CONTRACT,3.8,45,2,EDUCATION,4169000.0,120,CONSERVATIVE,TRUE
syn-0525,222200.0,131000.0,19800.0,691,SALARIED,4.8,38,0,BUSINESS,6514000.0,120,CONSERVATIVE,TRUE
syn-0526,48600.0,23100.0,200.0,593,SELF_EMPLOYED,8.8,62,3,MEDICAL,324000.0,48,CONSERVATIVE,TRUE
syn-0527,101000.0,31400.0,600.0,804,SALARIED,2.9,24,2,MEDICAL,799000.0,48,CONSERVATIVE,TRUE
syn-0528,235500.0,70600.0,26900.0,646,SALARIED,3.2,29,2,MEDICAL,1426000.0,12,MODERATE,TRUE
syn-0529,80600.0,39700.0,7100.0,753,SELF_EMPLOYED,5.1,59,0,MEDICAL,203000.0,12,MODERATE,TRUE
syn-0530,58200.0,40800.0,5900.0,734,SALARIED,2.8,58,0,PERSONAL,312000.0,48,AGGRESSIVE,TRUE
syn-0531,123300.0,42900.0,17400.0,600,SALARIED,8.7,60,3,EDUCATION,1014000.0,84,AGGRESSIVE,TRUE
syn-0532,177900.0,99600.0,18200.0,668,SALARIED,14.0,59,2,HOME,7660000.0,240,MODERATE,TRUE
syn-0533,299300.0,88100.0,700.0,717,SELF_EMPLOYED,2.4,30,0,PERSONAL,1535000.0,48,MODERATE,TRUE
syn-0534,46400.0,31600.0,7300.0,807,SALARIED,4.1,37,3,BUSINESS,703000.0,48,CONSERVATIVE,TRUE
syn-0535,28900.0,10800.0,3800.0,773,SALARIED,5.1,23,2,BUSINESS,415000.0,120,CONSERVATIVE,TRUE
syn-0536,214300.0,137800.0,30600.0,823,SELF_EMPLOYED,1.6,43,2,VEHICLE,2451000.0,24,MODERATE,TRUE
syn-0537,78200.0,36700.0,3000.0,759,SALARIED,4.1,62,3,PERSONAL,150000.0,48,MODERATE,TRUE
syn-0538,31600.0,21300.0,3400.0,790,SALARIED,2.2,53,2,PERSONAL,218000.0,12,CONSERVATIVE,TRUE
syn-0539,98000.0,52000.0,6800.0,659,SALARIED,6.8,38,0,VEHICLE,921000.0,36,MODERATE,TRUE
syn-0540,36300.0,16100.0,4300.0,710,RETIRED,3.4,47,1,VEHICLE,220000.0,12,CONSERVATIVE,TRUE
syn-0541,29000.0,9100.0,2700.0,592,CONTRACT,8.5,28,3,HOME,555000.0,60,CONSERVATIVE,TRUE
syn-0542,57500.0,33000.0,9100.0,754,CONTRACT,6.7,26,3,EDUCATION,586000.0,24,MODERATE,TRUE
syn-0543,315000.0,103000.0,44600.0,816,SALARIED,3.0,56,3,EDUCATION,6753000.0,24,CONSERVATIVE,TRUE
syn-0544,64200.0,21100.0,5000.0,586,SALARIED,4.0,33,3,PERSONAL,678000.0,48,AGGRESSIVE,TRUE
syn-0545,252800.0,101500.0,500.0,816,SALARIED,3.6,32,2,MEDICAL,428000.0,48,CONSERVATIVE,TRUE
syn-0546,83700.0,42300.0,5200.0,722,SALARIED,1.1,24,0,VEHICLE,1391000.0,84,MODERATE,TRUE
syn-0547,51400.0,30000.0,1900.0,608,CONTRACT,6.0,30,2,EDUCATION,1353000.0,60,AGGRESSIVE,TRUE
syn-0548,27900.0,17400.0,1100.0,786,SELF_EMPLOYED,11.9,33,0,VEHICLE,116000.0,12,CONSERVATIVE,TRUE
syn-0549,36400.0,11500.0,1900.0,743,CONTRACT,5.2,23,1,PERSONAL,74000.0,36,MODERATE,TRUE
syn-0550,103000.0,60200.0,5700.0,627,SALARIED,8.8,60,1,MEDICAL,234000.0,24,CONSERVATIVE,TRUE
syn-0551,70100.0,36100.0,7500.0,767,SALARIED,3.9,35,2,EDUCATION,1038000.0,48,CONSERVATIVE,TRUE
syn-0552,477700.0,272000.0,31300.0,672,SALARIED,4.6,46,1,VEHICLE,4667000.0,36,AGGRESSIVE,TRUE
syn-0553,110100.0,40500.0,19400.0,686,CONTRACT,1.1,62,2,HOME,1981000.0,84,AGGRESSIVE,TRUE
syn-0554,100400.0,29900.0,13800.0,627,SALARIED,2.5,44,2,PERSONAL,793000.0,12,AGGRESSIVE,TRUE
syn-0555,274100.0,161700.0,46400.0,646,SALARIED,0.9,48,0,HOME,6015000.0,84,AGGRESSIVE,TRUE
syn-0556,428400.0,129000.0,10700.0,727,SALARIED,8.2,31,0,PERSONAL,2141000.0,12,MODERATE,TRUE
syn-0557,321800.0,150300.0,30100.0,900,SELF_EMPLOYED,2.9,26,2,VEHICLE,2292000.0,24,CONSERVATIVE,TRUE
syn-0558,275400.0,101600.0,29000.0,645,SALARIED,5.4,55,2,HOME,7665000.0,240,AGGRESSIVE,TRUE
syn-0559,71000.0,28000.0,11200.0,831,SALARIED,6.0,55,2,BUSINESS,1003000.0,84,AGGRESSIVE,TRUE
syn-0560,81100.0,30400.0,7900.0,587,SALARIED,10.4,30,2,VEHICLE,360000.0,12,MODERATE,TRUE
syn-0561,474000.0,312800.0,81100.0,900,SALARIED,5.7,57,1,MEDICAL,1766000.0,12,CONSERVATIVE,TRUE
syn-0562,132600.0,69300.0,21500.0,616,SELF_EMPLOYED,4.5,55,0,PERSONAL,849000.0,12,MODERATE,TRUE
syn-0563,33200.0,23000.0,400.0,591,CONTRACT,8.1,43,2,BUSINESS,290000.0,48,AGGRESSIVE,TRUE
syn-0564,124800.0,43200.0,19200.0,640,SALARIED,9.6,58,3,BUSINESS,3305000.0,36,CONSERVATIVE,TRUE
syn-0565,161800.0,94000.0,25600.0,727,CONTRACT,0.0,61,3,EDUCATION,2130000.0,48,CONSERVATIVE,TRUE
syn-0566,26600.0,8800.0,3600.0,772,SALARIED,8.4,46,2,PERSONAL,209000.0,12,CONSERVATIVE,TRUE
syn-0567,34600.0,24600.0,4800.0,748,SALARIED,13.3,35,2,BUSINESS,303000.0,120,MODERATE,TRUE
syn-0568,64000.0,20600.0,8100.0,806,CONTRACT,4.4,27,1,HOME,2335000.0,84,AGGRESSIVE,TRUE
syn-0569,79500.0,38500.0,8500.0,724,SALARIED,9.7,50,3,HOME,2678000.0,120,AGGRESSIVE,TRUE
syn-0570,42900.0,18000.0,2700.0,673,SALARIED,8.6,59,0,MEDICAL,216000.0,60,AGGRESSIVE,TRUE
syn-0571,225600.0,114500.0,28000.0,645,SELF_EMPLOYED,0.7,55,3,MEDICAL,1655000.0,48,AGGRESSIVE,TRUE
syn-0572,56500.0,23300.0,400.0,805,SALARIED,7.2,59,2,PERSONAL,191000.0,24,AGGRESSIVE,TRUE
syn-0573,416300.0,122300.0,48900.0,838,SELF_EMPLOYED,1.7,34,2,PERSONAL,3827000.0,48,CONSERVATIVE,TRUE
syn-0574,101800.0,43600.0,5100.0,665,CONTRACT,7.1,59,0,PERSONAL,375000.0,24,MODERATE,TRUE
syn-0575,373000.0,155400.0,19000.0,611,SELF_EMPLOYED,8.5,25,2,VEHICLE,1601000.0,36,CONSERVATIVE,TRUE
syn-0576,102900.0,57800.0,300.0,820,SALARIED,2.6,45,2,VEHICLE,1233000.0,12,MODERATE,TRUE
syn-0577,79200.0,21300.0,100.0,674,SALARIED,2.0,46,2,HOME,3200000.0,120,CONSERVATIVE,TRUE
syn-0578,41600.0,11900.0,6300.0,572,SALARIED,10.4,37,1,HOME,836000.0,60,AGGRESSIVE,TRUE
syn-0579,88800.0,49900.0,5000.0,797,SALARIED,8.8,23,0,EDUCATION,609000.0,84,CONSERVATIVE,TRUE
syn-0580,80200.0,23700.0,13700.0,679,SALARIED,3.0,47,1,EDUCATION,1412000.0,84,AGGRESSIVE,TRUE
syn-0581,184500.0,47600.0,30000.0,696,RETIRED,4.0,35,0,MEDICAL,377000.0,48,AGGRESSIVE,TRUE
syn-0582,104900.0,66500.0,8900.0,830,SALARIED,5.8,41,0,BUSINESS,2206000.0,84,AGGRESSIVE,TRUE
syn-0583,194100.0,99500.0,24800.0,791,SALARIED,2.8,50,0,HOME,3819000.0,84,CONSERVATIVE,TRUE
syn-0584,148700.0,37800.0,25300.0,644,RETIRED,8.3,54,3,MEDICAL,195000.0,36,CONSERVATIVE,TRUE
syn-0585,247700.0,68000.0,12700.0,684,SALARIED,10.3,37,0,MEDICAL,367000.0,24,MODERATE,TRUE
syn-0586,36800.0,22600.0,1400.0,679,RETIRED,3.3,23,2,BUSINESS,521000.0,48,CONSERVATIVE,TRUE
syn-0587,444300.0,212300.0,66500.0,676,SALARIED,12.2,27,1,MEDICAL,3362000.0,24,AGGRESSIVE,TRUE
syn-0588,133000.0,49700.0,21900.0,899,SALARIED,3.5,41,2,EDUCATION,1214000.0,48,AGGRESSIVE,TRUE
syn-0589,48900.0,12500.0,8700.0,759,CONTRACT,13.1,30,0,PERSONAL,301000.0,36,AGGRESSIVE,TRUE
syn-0590,239400.0,108400.0,20200.0,641,SALARIED,3.8,29,1,PERSONAL,2185000.0,24,CONSERVATIVE,TRUE
syn-0591,226400.0,101600.0,22600.0,812,SALARIED,11.4,30,1,EDUCATION,3171000.0,84,AGGRESSIVE,TRUE
syn-0592,134200.0,47100.0,9000.0,712,SALARIED,7.5,56,0,MEDICAL,358000.0,60,CONSERVATIVE,TRUE
syn-0593,161900.0,73100.0,6900.0,726,SALARIED,4.0,24,1,HOME,5866000.0,120,CONSERVATIVE,TRUE
syn-0594,72100.0,24500.0,12500.0,703,SELF_EMPLOYED,3.9,53,2,EDUCATION,1060000.0,36,AGGRESSIVE,TRUE
syn-0595,228100.0,146900.0,12900.0,658,SELF_EMPLOYED,15.8,31,2,MEDICAL,629000.0,60,MODERATE,TRUE
syn-0596,107600.0,39100.0,8500.0,700,SELF_EMPLOYED,4.3,38,0,PERSONAL,543000.0,12,CONSERVATIVE,TRUE
syn-0597,25400.0,8000.0,4300.0,827,SALARIED,4.3,51,0,PERSONAL,123000.0,48,CONSERVATIVE,TRUE
syn-0598,347400.0,198000.0,6700.0,677,SALARIED,5.3,51,2,MEDICAL,1963000.0,60,MODERATE,TRUE
syn-0599,111300.0,36500.0,18400.0,798,RETIRED,10.4,35,3,PERSONAL,232000.0,48,AGGRESSIVE,TRUE
syn-0600,293300.0,98900.0,50000.0,696,SALARIED,0.8,45,0,MEDICAL,442000.0,48,CONSERVATIVE,TRUE
syn-0601,85300.0,32000.0,4500.0,650,SELF_EMPLOYED,7.6,27,3,EDUCATION,806000.0,60,CONSERVATIVE,TRUE
syn-0602,28200.0,14500.0,1700.0,582,CONTRACT,5.7,34,0,PERSONAL,189000.0,36,AGGRESSIVE,TRUE
syn-0603,97100.0,65300.0,9700.0,750,CONTRACT,12.6,23,0,VEHICLE,959000.0,84,MODERATE,TRUE
syn-0604,59600.0,15600.0,5500.0,641,SALARIED,6.0,31,0,HOME,1138000.0,120,MODERATE,TRUE
syn-0605,118900.0,61600.0,13400.0,772,SALARIED,6.8,43,0,PERSONAL,741000.0,24,AGGRESSIVE,TRUE
syn-0606,38900.0,11000.0,6800.0,771,SALARIED,10.0,50,2,HOME,1185000.0,180,MODERATE,TRUE
syn-0607,403900.0,288000.0,37900.0,657,CONTRACT,7.3,36,0,PERSONAL,1665000.0,12,AGGRESSIVE,TRUE
syn-0608,228100.0,68200.0,15200.0,738,SALARIED,14.6,40,0,BUSINESS,6520000.0,60,MODERATE,TRUE
syn-0609,214400.0,87000.0,19900.0,644,SALARIED,4.8,29,1,PERSONAL,2226000.0,24,AGGRESSIVE,TRUE
syn-0610,218100.0,119000.0,26600.0,780,SALARIED,14.2,23,0,EDUCATION,3874000.0,48,AGGRESSIVE,TRUE
syn-0611,111000.0,33100.0,10200.0,642,SELF_EMPLOYED,7.3,38,0,VEHICLE,1464000.0,36,CONSERVATIVE,TRUE
syn-0612,93700.0,45800.0,9700.0,700,SELF_EMPLOYED,5.9,41,0,HOME,1247000.0,60,MODERATE,TRUE
syn-0613,62000.0,16800.0,8500.0,763,CONTRACT,4.0,38,0,VEHICLE,188000.0,48,AGGRESSIVE,TRUE
syn-0614,367600.0,136000.0,4100.0,774,CONTRACT,8.4,43,2,EDUCATION,7412000.0,48,MODERATE,TRUE
syn-0615,80100.0,32200.0,0.0,676,SALARIED,6.9,45,1,VEHICLE,745000.0,12,MODERATE,TRUE
syn-0616,104900.0,51500.0,9000.0,687,SALARIED,5.6,23,1,HOME,4992000.0,60,MODERATE,TRUE
syn-0617,439100.0,128800.0,30900.0,561,CONTRACT,3.3,28,1,BUSINESS,2602000.0,60,CONSERVATIVE,TRUE
syn-0618,50400.0,20100.0,4400.0,700,SALARIED,6.6,33,2,HOME,1537000.0,120,MODERATE,TRUE
syn-0619,87000.0,33000.0,14800.0,565,CONTRACT,3.8,49,2,HOME,1120000.0,180,AGGRESSIVE,TRUE
