# SYNTHETIC RELEVANCE LABELS — produced by training/labeling.py (LABELING_POLICY_VERSION 2.0.0). These are not observed customer choices. A model trained on them partially reproduces that policy.
group_id,user_id,split,label,raw_score,stress_failure_rate,demoted,noised,candidate_id,product_id,lender,tenure_months,strategy,required_amount,loan_amount,emi,total_interest,total_repayment,liquidation_amount,volatile_liquidation_amount,remaining_portfolio_value,resulting_liquidity_ratio,resulting_debt_burden_ratio,affordability_headroom,SYNTHETIC
374,syn-0570,train,1,0.546078,0.16,False,True,ML-501-138240-36-BORROW_80_LIQUIDATE_20,ML-501,SBI,36,BORROW_80_LIQUIDATE_20,216000.0,138240.0,4493.14,23512.96,161752.96,34560.0,26742.11,147202.89,0.0,0.167672,6606.86,TRUE
374,syn-0570,train,2,0.554705,0.085,False,False,ML-501-69120-36-BORROW_40_LIQUIDATE_60,ML-501,SBI,36,BORROW_40_LIQUIDATE_60,216000.0,69120.0,2246.57,11756.48,80876.48,103680.0,99500.0,74445.0,0.0,0.115305,8853.43,TRUE
374,syn-0570,train,1,0.555427,0.15,False,True,ML-501-172800-48-BORROW_100,ML-501,SBI,48,BORROW_100,216000.0,172800.0,4424.26,39564.67,212364.67,0.0,0.0,183100.0,0.05,0.166067,6675.74,TRUE
374,syn-0570,train,2,0.560494,0.12,False,False,ML-501-138240-48-BORROW_80_LIQUIDATE_20,ML-501,SBI,48,BORROW_80_LIQUIDATE_20,216000.0,138240.0,3539.41,31651.74,169891.74,34560.0,26742.11,147202.89,0.0,0.145441,7560.59,TRUE
374,syn-0570,train,2,0.561913,0.075,False,False,ML-501-69120-48-BORROW_40_LIQUIDATE_60,ML-501,SBI,48,BORROW_40_LIQUIDATE_60,216000.0,69120.0,1769.71,15825.87,84945.87,103680.0,99500.0,74445.0,0.0,0.104189,9330.29,TRUE
374,syn-0570,train,2,0.561723,0.125,False,False,ML-501-172800-60-BORROW_100,ML-501,SBI,60,BORROW_100,216000.0,172800.0,3714.15,50048.76,222848.76,0.0,0.0,183100.0,0.05,0.149514,7385.85,TRUE
374,syn-0570,train,2,0.565531,0.1,False,False,ML-501-138240-60-BORROW_80_LIQUIDATE_20,ML-501,SBI,60,BORROW_80_LIQUIDATE_20,216000.0,138240.0,2971.32,40039.01,178279.01,34560.0,26742.11,147202.89,0.0,0.132199,8128.68,TRUE
374,syn-0570,train,2,0.564431,0.075,False,False,ML-501-69120-60-BORROW_40_LIQUIDATE_60,ML-501,SBI,60,BORROW_40_LIQUIDATE_60,216000.0,69120.0,1485.66,20019.5,89139.5,103680.0,99500.0,74445.0,0.0,0.097568,9614.34,TRUE
374,syn-0570,train,0,0.49211,0.215,False,False,ML-501-86400-12-BORROW_40_LIQUIDATE_60,ML-501,SBI,12,BORROW_40_LIQUIDATE_60,216000.0,86400.0,7616.04,4992.47,91392.47,129600.0,128233.06,45711.94,0.0,0.240467,3483.96,TRUE
374,syn-0570,train,1,0.518209,0.25,False,False,ML-501-216000-24-BORROW_100,ML-501,SBI,24,BORROW_100,216000.0,216000.0,10017.22,24413.4,240413.4,0.0,0.0,183100.0,0.05,0.296439,1082.78,TRUE
374,syn-0570,train,2,0.57277,0.145,False,False,ML-501-86400-24-BORROW_40_LIQUIDATE_60,ML-501,SBI,24,BORROW_40_LIQUIDATE_60,216000.0,86400.0,4006.89,9765.36,96165.36,129600.0,128233.06,45711.94,0.0,0.156338,7093.11,TRUE
374,syn-0570,train,2,0.576794,0.205,False,False,ML-501-216000-36-BORROW_100,ML-501,SBI,36,BORROW_100,216000.0,216000.0,7020.53,36739.0,252739.0,0.0,0.0,183100.0,0.05,0.226586,4079.47,TRUE
374,syn-0570,train,3,0.596204,0.095,False,True,ML-501-86400-36-BORROW_40_LIQUIDATE_60,ML-501,SBI,36,BORROW_40_LIQUIDATE_60,216000.0,86400.0,2808.21,14695.6,101095.6,129600.0,128233.06,45711.94,0.0,0.128397,8291.79,TRUE
374,syn-0570,train,2,0.599319,0.195,False,False,ML-501-216000-48-BORROW_100,ML-501,SBI,48,BORROW_100,216000.0,216000.0,5530.33,49455.84,265455.84,0.0,0.0,183100.0,0.05,0.191849,5569.67,TRUE
374,syn-0570,train,3,0.605214,0.08,False,False,ML-501-86400-48-BORROW_40_LIQUIDATE_60,ML-501,SBI,48,BORROW_40_LIQUIDATE_60,216000.0,86400.0,2212.13,19782.34,106182.34,129600.0,128233.06,45711.94,0.0,0.114502,8887.87,TRUE
374,syn-0570,train,3,0.607189,0.16,False,False,ML-501-216000-60-BORROW_100,ML-501,SBI,60,BORROW_100,216000.0,216000.0,4642.68,62560.95,278560.95,0.0,0.0,183100.0,0.05,0.171158,6457.32,TRUE
374,syn-0570,train,3,0.608362,0.075,False,False,ML-501-86400-60-BORROW_40_LIQUIDATE_60,ML-501,SBI,60,BORROW_40_LIQUIDATE_60,216000.0,86400.0,1857.07,25024.38,111424.38,129600.0,128233.06,45711.94,0.0,0.106225,9242.93,TRUE
375,syn-0572,train,2,0.72324,0.0,False,False,NO-LOAN,,,,LIQUIDATE_100,191000.0,0.0,0.0,0.0,0.0,191000.0,0.0,3341.49,0.0,0.00708,16400.0,TRUE
375,syn-0572,train,0,0.624922,0.185,False,False,PL-401-114600-12-BORROW_100,PL-401,HDFC Bank,12,BORROW_100,191000.0,114600.0,10123.19,6878.32,121478.32,0.0,0.0,197500.0,0.6,0.186251,6276.81,TRUE
375,syn-0572,train,0,0.58882,0.115,False,False,PL-401-91680-12-BORROW_80_LIQUIDATE_20,PL-401,HDFC Bank,12,BORROW_80_LIQUIDATE_20,191000.0,91680.0,8098.55,5502.66,97182.66,22920.0,0.0,174580.0,0.547485,0.150417,8301.45,TRUE
375,syn-0572,train,0,0.552207,0.075,False,False,PL-401-68760-12-BORROW_60_LIQUIDATE_40,PL-401,HDFC Bank,12,BORROW_60_LIQUIDATE_40,191000.0,68760.0,6073.92,4126.99,72886.99,45840.0,0.0,151496.21,0.478535,0.114583,10326.08,TRUE
375,syn-0572,train,2,0.69711,0.075,False,False,PL-401-114600-24-BORROW_100,PL-401,HDFC Bank,24,BORROW_100,191000.0,114600.0,5335.94,13462.54,128062.54,0.0,0.0,197500.0,0.6,0.101521,11064.06,TRUE
375,syn-0572,train,1,0.64657,0.065,False,False,PL-401-91680-24-BORROW_80_LIQUIDATE_20,PL-401,HDFC Bank,24,BORROW_80_LIQUIDATE_20,191000.0,91680.0,4268.75,10770.03,102450.03,22920.0,0.0,174580.0,0.547485,0.082633,12131.25,TRUE
375,syn-0572,train,0,0.59552,0.045,False,False,PL-401-68760-24-BORROW_60_LIQUIDATE_40,PL-401,HDFC Bank,24,BORROW_60_LIQUIDATE_40,191000.0,68760.0,3201.56,8077.53,76837.53,45840.0,0.0,151496.21,0.478535,0.063744,13198.44,TRUE
375,syn-0572,train,2,0.715834,0.05,False,False,PL-401-114600-36-BORROW_100,PL-401,HDFC Bank,36,BORROW_100,191000.0,114600.0,3746.43,20271.56,134871.56,0.0,0.0,197500.0,0.6,0.073388,12653.57,TRUE
375,syn-0572,train,1,0.661549,0.04,False,False,PL-401-91680-36-BORROW_80_LIQUIDATE_20,PL-401,HDFC Bank,36,BORROW_80_LIQUIDATE_20,191000.0,91680.0,2997.15,16217.25,107897.25,22920.0,0.0,174580.0,0.547485,0.060126,13402.85,TRUE
375,syn-0572,train,0,0.606755,0.01,False,False,PL-401-68760-36-BORROW_60_LIQUIDATE_40,PL-401,HDFC Bank,36,BORROW_60_LIQUIDATE_40,191000.0,68760.0,2247.86,12162.94,80922.94,45840.0,0.0,151496.21,0.478535,0.046865,14152.14,TRUE
375,syn-0572,train,2,0.721003,0.04,False,False,PL-401-114600-48-BORROW_100,PL-401,HDFC Bank,48,BORROW_100,191000.0,114600.0,2956.33,27304.06,141904.06,0.0,0.0,197500.0,0.6,0.059404,13443.67,TRUE
375,syn-0572,train,1,0.665685,0.015,False,False,PL-401-91680-48-BORROW_80_LIQUIDATE_20,PL-401,HDFC Bank,48,BORROW_80_LIQUIDATE_20,191000.0,91680.0,2365.07,21843.25,113523.25,22920.0,0.0,174580.0,0.547485,0.048939,14034.93,TRUE
375,syn-0572,train,0,0.609856,0.0,False,False,PL-401-68760-48-BORROW_60_LIQUIDATE_40,PL-401,HDFC Bank,48,BORROW_60_LIQUIDATE_40,191000.0,68760.0,1773.8,16382.44,85142.44,45840.0,0.0,151496.21,0.478535,0.038474,14626.2,TRUE
375,syn-0572,train,3,0.720601,0.015,False,True,PL-401-114600-60-BORROW_100,PL-401,HDFC Bank,60,BORROW_100,191000.0,114600.0,2485.97,34558.22,149158.22,0.0,0.0,197500.0,0.6,0.051079,13914.03,TRUE
375,syn-0572,train,1,0.665363,0.0,False,False,PL-401-91680-60-BORROW_80_LIQUIDATE_20,PL-401,HDFC Bank,60,BORROW_80_LIQUIDATE_20,191000.0,91680.0,1988.78,27646.57,119326.57,22920.0,0.0,174580.0,0.547485,0.042279,14411.22,TRUE
375,syn-0572,train,0,0.609615,0.0,False,False,PL-401-68760-60-BORROW_60_LIQUIDATE_40,PL-401,HDFC Bank,60,BORROW_60_LIQUIDATE_40,191000.0,68760.0,1491.58,20734.93,89494.93,45840.0,0.0,151496.21,0.478535,0.033479,14908.42,TRUE
375,syn-0572,train,1,0.646174,0.215,False,False,PL-401-152800-12-BORROW_100,PL-401,HDFC Bank,12,BORROW_100,191000.0,152800.0,13497.59,9171.09,161971.09,0.0,0.0,197500.0,0.6,0.245975,2902.41,TRUE
375,syn-0572,train,0,0.598008,0.195,False,False,PL-401-122240-12-BORROW_80_LIQUIDATE_20,PL-401,HDFC Bank,12,BORROW_80_LIQUIDATE_20,191000.0,122240.0,10798.07,7336.87,129576.87,30560.0,0.0,166930.56,0.526749,0.198196,5601.93,TRUE
375,syn-0572,train,0,0.588321,0.075,False,False,PL-401-61120-12-BORROW_40_LIQUIDATE_60,PL-401,HDFC Bank,12,BORROW_40_LIQUIDATE_60,191000.0,61120.0,5399.04,3668.44,64788.44,91680.0,0.0,105193.18,0.249001,0.102638,11000.96,TRUE
375,syn-0572,train,2,0.742424,0.095,False,False,PL-401-152800-24-BORROW_100,PL-401,HDFC Bank,24,BORROW_100,191000.0,152800.0,7114.59,17950.06,170750.06,0.0,0.0,197500.0,0.6,0.133002,9285.41,TRUE
375,syn-0572,train,1,0.675008,0.075,False,False,PL-401-122240-24-BORROW_80_LIQUIDATE_20,PL-401,HDFC Bank,24,BORROW_80_LIQUIDATE_20,191000.0,122240.0,5691.67,14360.04,136600.04,30560.0,0.0,166930.56,0.526749,0.107817,10708.33,TRUE
375,syn-0572,train,0,0.626821,0.025,False,False,PL-401-61120-24-BORROW_40_LIQUIDATE_60,PL-401,HDFC Bank,24,BORROW_40_LIQUIDATE_60,191000.0,61120.0,2845.83,7180.02,68300.02,91680.0,0.0,105193.18,0.249001,0.057448,13554.17,TRUE
375,syn-0572,train,3,0.76739,0.07,False,False,PL-401-152800-36-BORROW_100,PL-401,HDFC Bank,36,BORROW_100,191000.0,152800.0,4995.24,27028.75,179828.75,0.0,0.0,197500.0,0.6,0.095491,11404.76,TRUE
375,syn-0572,train,2,0.69498,0.06,False,False,PL-401-122240-36-BORROW_80_LIQUIDATE_20,PL-401,HDFC Bank,36,BORROW_80_LIQUIDATE_20,191000.0,122240.0,3996.19,21623.0,143863.0,30560.0,0.0,166930.56,0.526749,0.077809,12403.81,TRUE
375,syn-0572,train,1,0.636807,0.0,False,False,PL-401-61120-36-BORROW_40_LIQUIDATE_60,PL-401,HDFC Bank,36,BORROW_40_LIQUIDATE_60,191000.0,61120.0,1998.1,10811.5,71931.5,91680.0,0.0,105193.18,0.249001,0.042444,14401.9,TRUE
375,syn-0572,train,3,0.774282,0.05,False,False,PL-401-152800-48-BORROW_100,PL-401,HDFC Bank,48,BORROW_100,191000.0,152800.0,3941.78,36405.42,189205.42,0.0,0.0,197500.0,0.6,0.076846,12458.22,TRUE
375,syn-0572,train,2,0.700494,0.04,False,False,PL-401-122240-48-BORROW_80_LIQUIDATE_20,PL-401,HDFC Bank,48,BORROW_80_LIQUIDATE_20,191000.0,122240.0,3153.42,29124.33,151364.33,30560.0,0.0,166930.56,0.526749,0.062892,13246.58,TRUE
375,syn-0572,train,1,0.639564,0.0,False,False,PL-401-61120-48-BORROW_40_LIQUIDATE_60,PL-401,HDFC Bank,48,BORROW_40_LIQUIDATE_60,191000.0,61120.0,1576.71,14562.17,75682.17,91680.0,0.0,105193.18,0.249001,0.034986,14823.29,TRUE
375,syn-0572,train,3,0.773745,0.05,False,False,PL-401-152800-60-BORROW_100,PL-401,HDFC Bank,60,BORROW_100,191000.0,152800.0,3314.63,46077.62,198877.62,0.0,0.0,197500.0,0.6,0.065746,13085.37,TRUE
375,syn-0572,train,2,0.700065,0.025,False,False,PL-401-122240-60-BORROW_80_LIQUIDATE_20,PL-401,HDFC Bank,60,BORROW_80_LIQUIDATE_20,191000.0,122240.0,2651.7,36862.1,159102.1,30560.0,0.0,166930.56,0.526749,0.054012,13748.3,TRUE
375,syn-0572,train,1,0.639349,0.0,False,False,PL-401-61120-60-BORROW_40_LIQUIDATE_60,PL-401,HDFC Bank,60,BORROW_40_LIQUIDATE_60,191000.0,61120.0,1325.85,18431.05,79551.05,91680.0,0.0,105193.18,0.249001,0.030546,15074.15,TRUE
375,syn-0572,train,1,0.635939,0.09,False,False,PL-401-76400-12-BORROW_40_LIQUIDATE_60,PL-401,HDFC Bank,12,BORROW_40_LIQUIDATE_60,191000.0,76400.0,6748.8,4585.55,80985.55,114600.0,0.0,82041.67,0.037075,0.126527,9651.2,TRUE
375,syn-0572,train,3,0.787738,0.145,False,False,PL-401-191000-24-BORROW_100,PL-401,HDFC Bank,24,BORROW_100,191000.0,191000.0,8893.23,22437.57,213437.57,0.0,0.0,197500.0,0.6,0.164482,7506.77,TRUE
375,syn-0572,train,2,0.684064,0.05,False,True,PL-401-76400-24-BORROW_40_LIQUIDATE_60,PL-401,HDFC Bank,24,BORROW_40_LIQUIDATE_60,191000.0,76400.0,3557.29,8975.03,85375.03,114600.0,0.0,82041.67,0.037075,0.070041,12842.71,TRUE
375,syn-0572,train,3,0.818945,0.075,False,False,PL-401-191000-36-BORROW_100,PL-401,HDFC Bank,36,BORROW_100,191000.0,191000.0,6244.05,33785.94,224785.94,0.0,0.0,197500.0,0.6,0.117594,10155.95,TRUE
375,syn-0572,train,2,0.696547,0.015,False,False,PL-401-76400-36-BORROW_40_LIQUIDATE_60,PL-401,HDFC Bank,36,BORROW_40_LIQUIDATE_60,191000.0,76400.0,2497.62,13514.37,89914.37,114600.0,0.0,82041.67,0.037075,0.051285,13902.38,TRUE
375,syn-0572,train,3,0.82756,0.065,False,False,PL-401-191000-48-BORROW_100,PL-401,HDFC Bank,48,BORROW_100,191000.0,191000.0,4927.22,45506.77,236506.77,0.0,0.0,197500.0,0.6,0.094287,11472.78,TRUE
375,syn-0572,train,2,0.699993,0.0,False,False,PL-401-76400-48-BORROW_40_LIQUIDATE_60,PL-401,HDFC Bank,48,BORROW_40_LIQUIDATE_60,191000.0,76400.0,1970.89,18202.71,94602.71,114600.0,0.0,82041.67,0.037075,0.041963,14429.11,TRUE
375,syn-0572,train,3,0.82689,0.065,False,False,PL-401-191000-60-BORROW_100,PL-401,HDFC Bank,60,BORROW_100,191000.0,191000.0,4143.28,57597.03,248597.03,0.0,0.0,197500.0,0.6,0.080412,12256.72,TRUE
375,syn-0572,train,2,0.699725,0.0,False,False,PL-401-76400-60-BORROW_40_LIQUIDATE_60,PL-401,HDFC Bank,60,BORROW_40_LIQUIDATE_60,191000.0,76400.0,1657.31,23038.81,99438.81,114600.0,0.0,82041.67,0.037075,0.036413,14742.69,TRUE
375,syn-0572,train,0,0.624356,0.185,False,False,PL-402-114600-12-BORROW_100,PL-402,ICICI Bank,12,BORROW_100,191000.0,114600.0,10141.91,7102.88,121702.88,0.0,0.0,197500.0,0.6,0.186582,6258.09,TRUE
375,syn-0572,train,0,0.588367,0.115,False,False,PL-402-91680-12-BORROW_80_LIQUIDATE_20,PL-402,ICICI Bank,12,BORROW_80_LIQUIDATE_20,191000.0,91680.0,8113.53,5682.3,97362.3,22920.0,0.0,174580.0,0.547485,0.150682,8286.47,TRUE
375,syn-0572,train,0,0.551868,0.075,False,False,PL-402-68760-12-BORROW_60_LIQUIDATE_40,PL-402,ICICI Bank,12,BORROW_60_LIQUIDATE_40,191000.0,68760.0,6085.14,4261.73,73021.73,45840.0,0.0,151496.21,0.478535,0.114781,10314.86,TRUE
375,syn-0572,train,2,0.696293,0.075,False,False,PL-402-114600-24-BORROW_100,PL-402,ICICI Bank,24,BORROW_100,191000.0,114600.0,5354.57,13909.67,128509.67,0.0,0.0,197500.0,0.6,0.101851,11045.43,TRUE
375,syn-0572,train,1,0.645916,0.065,False,False,PL-402-91680-24-BORROW_80_LIQUIDATE_20,PL-402,ICICI Bank,24,BORROW_80_LIQUIDATE_20,191000.0,91680.0,4283.66,11127.73,102807.73,22920.0,0.0,174580.0,0.547485,0.082897,12116.34,TRUE
375,syn-0572,train,0,0.59503,0.045,False,False,PL-402-68760-24-BORROW_60_LIQUIDATE_40,PL-402,ICICI Bank,24,BORROW_60_LIQUIDATE_40,191000.0,68760.0,3212.74,8345.8,77105.8,45840.0,0.0,151496.21,0.478535,0.063942,13187.26,TRUE
375,syn-0572,train,2,0.714742,0.05,False,False,PL-402-114600-36-BORROW_100,PL-402,ICICI Bank,36,BORROW_100,191000.0,114600.0,3765.44,20955.81,135555.81,0.0,0.0,197500.0,0.6,0.073725,12634.56,TRUE
375,syn-0572,train,1,0.660675,0.04,False,False,PL-402-91680-36-BORROW_80_LIQUIDATE_20,PL-402,ICICI Bank,36,BORROW_80_LIQUIDATE_20,191000.0,91680.0,3012.35,16764.65,108444.65,22920.0,0.0,174580.0,0.547485,0.060396,13387.65,TRUE
375,syn-0572,train,0,0.606099,0.01,False,False,PL-402-68760-36-BORROW_60_LIQUIDATE_40,PL-402,ICICI Bank,36,BORROW_60_LIQUIDATE_40,191000.0,68760.0,2259.26,12573.49,81333.49,45840.0,0.0,151496.21,0.478535,0.047067,14140.74,TRUE
375,syn-0572,train,2,0.719618,0.04,False,False,PL-402-114600-48-BORROW_100,PL-402,ICICI Bank,48,BORROW_100,191000.0,114600.0,2975.83,28239.81,142839.81,0.0,0.0,197500.0,0.6,0.059749,13424.17,TRUE
375,syn-0572,train,1,0.664576,0.015,False,False,PL-402-91680-48-BORROW_80_LIQUIDATE_20,PL-402,ICICI Bank,48,BORROW_80_LIQUIDATE_20,191000.0,91680.0,2380.66,22591.85,114271.85,22920.0,0.0,174580.0,0.547485,0.049215,14019.34,TRUE
375,syn-0572,train,0,0.609025,0.0,False,False,PL-402-68760-48-BORROW_60_LIQUIDATE_40,PL-402,ICICI Bank,48,BORROW_60_LIQUIDATE_40,191000.0,68760.0,1785.5,16943.89,85703.89,45840.0,0.0,151496.21,0.478535,0.038681,14614.5,TRUE
375,syn-0572,train,2,0.718905,0.015,False,False,PL-402-114600-60-BORROW_100,PL-402,ICICI Bank,60,BORROW_100,191000.0,114600.0,2505.99,35759.61,150359.61,0.0,0.0,197500.0,0.6,0.051434,13894.01,TRUE
375,syn-0572,train,0,0.664006,0.0,False,True,PL-402-91680-60-BORROW_80_LIQUIDATE_20,PL-402,ICICI Bank,60,BORROW_80_LIQUIDATE_20,191000.0,91680.0,2004.79,28607.69,120287.69,22920.0,0.0,174580.0,0.547485,0.042563,14395.21,TRUE
375,syn-0572,train,0,0.608597,0.0,False,False,PL-402-68760-60-BORROW_60_LIQUIDATE_40,PL-402,ICICI Bank,60,BORROW_60_LIQUIDATE_40,191000.0,68760.0,1503.6,21455.77,90215.77,45840.0,0.0,151496.21,0.478535,0.033692,14896.4,TRUE
375,syn-0572,train,1,0.645419,0.215,False,False,PL-402-152800-12-BORROW_100,PL-402,ICICI Bank,12,BORROW_100,191000.0,152800.0,13522.54,9470.51,162270.51,0.0,0.0,197500.0,0.6,0.246417,2877.46,TRUE
375,syn-0572,train,0,0.597404,0.195,False,False,PL-402-122240-12-BORROW_80_LIQUIDATE_20,PL-402,ICICI Bank,12,BORROW_80_LIQUIDATE_20,191000.0,122240.0,10818.03,7576.41,129816.41,30560.0,0.0,166930.56,0.526749,0.198549,5581.97,TRUE
375,syn-0572,train,0,0.588019,0.075,False,False,PL-402-61120-12-BORROW_40_LIQUIDATE_60,PL-402,ICICI Bank,12,BORROW_40_LIQUIDATE_60,191000.0,61120.0,5409.02,3788.2,64908.2,91680.0,0.0,105193.18,0.249001,0.102814,10990.98,TRUE
375,syn-0572,train,2,0.741334,0.095,False,False,PL-402-152800-24-BORROW_100,PL-402,ICICI Bank,24,BORROW_100,191000.0,152800.0,7139.43,18546.22,171346.22,0.0,0.0,197500.0,0.6,0.133441,9260.57,TRUE
375,syn-0572,train,1,0.674136,0.075,False,False,PL-402-122240-24-BORROW_80_LIQUIDATE_20,PL-402,ICICI Bank,24,BORROW_80_LIQUIDATE_20,191000.0,122240.0,5711.54,14836.98,137076.98,30560.0,0.0,166930.56,0.526749,0.108169,10688.46,TRUE
375,syn-0572,train,0,0.626385,0.035,False,False,PL-402-61120-24-BORROW_40_LIQUIDATE_60,PL-402,ICICI Bank,24,BORROW_40_LIQUIDATE_60,191000.0,61120.0,2855.77,7418.49,68538.49,91680.0,0.0,105193.18,0.249001,0.057624,13544.23,TRUE
375,syn-0572,train,3,0.765933,0.07,False,False,PL-402-152800-36-BORROW_100,PL-402,ICICI Bank,36,BORROW_100,191000.0,152800.0,5020.59,27941.08,180741.08,0.0,0.0,197500.0,0.6,0.09594,11379.41,TRUE
375,syn-0572,train,2,0.693815,0.06,False,False,PL-402-122240-36-BORROW_80_LIQUIDATE_20,PL-402,ICICI Bank,36,BORROW_80_LIQUIDATE_20,191000.0,122240.0,4016.47,22352.86,144592.86,30560.0,0.0,166930.56,0.526749,0.078168,12383.53,TRUE
375,syn-0572,train,1,0.636225,0.0,False,False,PL-402-61120-36-BORROW_40_LIQUIDATE_60,PL-402,ICICI Bank,36,BORROW_40_LIQUIDATE_60,191000.0,61120.0,2008.23,11176.43,72296.43,91680.0,0.0,105193.18,0.249001,0.042624,14391.77,TRUE
375,syn-0572,train,3,0.772434,0.05,False,False,PL-402-152800-48-BORROW_100,PL-402,ICICI Bank,48,BORROW_100,191000.0,152800.0,3967.77,37653.08,190453.08,0.0,0.0,197500.0,0.6,0.077306,12432.23,TRUE
375,syn-0572,train,2,0.699016,0.04,False,False,PL-402-122240-48-BORROW_80_LIQUIDATE_20,PL-402,ICICI Bank,48,BORROW_80_LIQUIDATE_20,191000.0,122240.0,3174.22,30122.47,152362.47,30560.0,0.0,166930.56,0.526749,0.06326,13225.78,TRUE
375,syn-0572,train,1,0.638825,0.0,False,False,PL-402-61120-48-BORROW_40_LIQUIDATE_60,PL-402,ICICI Bank,48,BORROW_40_LIQUIDATE_60,191000.0,61120.0,1587.11,15061.23,76181.23,91680.0,0.0,105193.18,0.249001,0.03517,14812.89,TRUE
375,syn-0572,train,3,0.771484,0.05,False,False,PL-402-152800-60-BORROW_100,PL-402,ICICI Bank,60,BORROW_100,191000.0,152800.0,3341.32,47679.48,200479.48,0.0,0.0,197500.0,0.6,0.066218,13058.68,TRUE
375,syn-0572,train,2,0.698256,0.025,False,False,PL-402-122240-60-BORROW_80_LIQUIDATE_20,PL-402,ICICI Bank,60,BORROW_80_LIQUIDATE_20,191000.0,122240.0,2673.06,38143.58,160383.58,30560.0,0.0,166930.56,0.526749,0.05439,13726.94,TRUE
375,syn-0572,train,1,0.638445,0.0,False,False,PL-402-61120-60-BORROW_40_LIQUIDATE_60,PL-402,ICICI Bank,60,BORROW_40_LIQUIDATE_60,191000.0,61120.0,1336.53,19071.79,80191.79,91680.0,0.0,105193.18,0.249001,0.030735,15063.47,TRUE
375,syn-0572,train,1,0.635561,0.09,False,False,PL-402-76400-12-BORROW_40_LIQUIDATE_60,PL-402,ICICI Bank,12,BORROW_40_LIQUIDATE_60,191000.0,76400.0,6761.27,4735.25,81135.25,114600.0,0.0,82041.67,0.037075,0.126748,9638.73,TRUE
375,syn-0572,train,3,0.786376,0.145,False,False,PL-402-191000-24-BORROW_100,PL-402,ICICI Bank,24,BORROW_100,191000.0,191000.0,8924.28,23182.78,214182.78,0.0,0.0,197500.0,0.6,0.165032,7475.72,TRUE
375,syn-0572,train,1,0.683519,0.05,False,False,PL-402-76400-24-BORROW_40_LIQUIDATE_60,PL-402,ICICI Bank,24,BORROW_40_LIQUIDATE_60,191000.0,76400.0,3569.71,9273.11,85673.11,114600.0,0.0,82041.67,0.037075,0.07026,12830.29,TRUE
375,syn-0572,train,3,0.817124,0.08,False,False,PL-402-191000-36-BORROW_100,PL-402,ICICI Bank,36,BORROW_100,191000.0,191000.0,6275.73,34926.35,225926.35,0.0,0.0,197500.0,0.6,0.118155,10124.27,TRUE
375,syn-0572,train,2,0.695818,0.015,False,False,PL-402-76400-36-BORROW_40_LIQUIDATE_60,PL-402,ICICI Bank,36,BORROW_40_LIQUIDATE_60,191000.0,76400.0,2510.29,13970.54,90370.54,114600.0,0.0,82041.67,0.037075,0.05151,13889.71,TRUE
375,syn-0572,train,3,0.825251,0.065,False,False,PL-402-191000-48-BORROW_100,PL-402,ICICI Bank,48,BORROW_100,191000.0,191000.0,4959.72,47066.35,238066.35,0.0,0.0,197500.0,0.6,0.094862,11440.28,TRUE
375,syn-0572,train,2,0.699069,0.0,False,False,PL-402-76400-48-BORROW_40_LIQUIDATE_60,PL-402,ICICI Bank,48,BORROW_40_LIQUIDATE_60,191000.0,76400.0,1983.89,18826.54,95226.54,114600.0,0.0,82041.67,0.037075,0.042193,14416.11,TRUE
375,syn-0572,train,3,0.824063,0.065,False,False,PL-402-191000-60-BORROW_100,PL-402,ICICI Bank,60,BORROW_100,191000.0,191000.0,4176.66,59599.35,250599.35,0.0,0.0,197500.0,0.6,0.081003,12223.34,TRUE
375,syn-0572,train,2,0.698594,0.0,False,False,PL-402-76400-60-BORROW_40_LIQUIDATE_60,PL-402,ICICI Bank,60,BORROW_40_LIQUIDATE_60,191000.0,76400.0,1670.66,23839.74,100239.74,114600.0,0.0,82041.67,0.037075,0.036649,14729.34,TRUE
375,syn-0572,train,0,0.616616,0.19,False,False,PL-403-114600-12-BORROW_100,PL-403,Bajaj Finserv,12,BORROW_100,191000.0,114600.0,10397.76,10173.08,124773.08,0.0,0.0,197500.0,0.6,0.191111,6002.24,TRUE
375,syn-0572,train,0,0.582175,0.12,False,False,PL-403-91680-12-BORROW_80_LIQUIDATE_20,PL-403,Bajaj Finserv,12,BORROW_80_LIQUIDATE_20,191000.0,91680.0,8318.21,8138.46,99818.46,22920.0,0.0,174580.0,0.547485,0.154305,8081.79,TRUE
375,syn-0572,train,0,0.547224,0.075,False,False,PL-403-68760-12-BORROW_60_LIQUIDATE_40,PL-403,Bajaj Finserv,12,BORROW_60_LIQUIDATE_40,191000.0,68760.0,6238.65,6103.85,74863.85,45840.0,0.0,151496.21,0.478535,0.117498,10161.35,TRUE
375,syn-0572,train,0,0.537381,0.065,False,False,PL-403-45840-12-BORROW_40_LIQUIDATE_60,PL-403,Bajaj Finserv,12,BORROW_40_LIQUIDATE_60,191000.0,45840.0,4159.1,4069.23,49909.23,68760.0,0.0,128344.7,0.38447,0.080692,12240.9,TRUE
375,syn-0572,train,1,0.685037,0.075,False,False,PL-403-114600-24-BORROW_100,PL-403,Bajaj Finserv,24,BORROW_100,191000.0,114600.0,5611.17,20068.14,134668.14,0.0,0.0,197500.0,0.6,0.106392,10788.83,TRUE
