# SYNTHETIC DATA — generated by training/generate_data.py. These customers, portfolios and interactions are fabricated. Not real banking data. Loan product lender names are real Indian lenders; their rates and limits are APPROXIMATE figures near published rate cards, not quotes, and imply no offer or approval.
user_id,archetype,asset_type,current_value,invested_value,SYNTHETIC
syn-0292,balanced,BONDS,619470.0,927628.81,TRUE
syn-0293,balanced,CASH,1463100.0,1798687.5,TRUE
syn-0293,balanced,FIXED_DEPOSIT,2438500.0,3243334.3,TRUE
syn-0293,balanced,MUTUAL_FUNDS,2926200.0,2200867.68,TRUE
syn-0293,balanced,STOCKS,1950800.0,1814188.16,TRUE
syn-0293,balanced,BONDS,975400.0,1284288.8,TRUE
syn-0294,volatile_heavy,CASH,94290.0,74313.04,TRUE
syn-0294,volatile_heavy,STOCKS,1037190.0,911874.83,TRUE
syn-0294,volatile_heavy,CRYPTO,754320.0,946192.18,TRUE
syn-0295,cash_heavy,CASH,3950595.0,4901677.86,TRUE
syn-0295,cash_heavy,FIXED_DEPOSIT,2514015.0,1748552.34,TRUE
syn-0295,cash_heavy,MUTUAL_FUNDS,718290.0,513450.13,TRUE
syn-0296,conservative_income,FIXED_DEPOSIT,1326240.0,2023285.05,TRUE
syn-0296,conservative_income,BONDS,1178880.0,839443.0,TRUE
syn-0296,conservative_income,CASH,442080.0,374267.19,TRUE
syn-0298,cash_heavy,CASH,1710005.0,1188798.55,TRUE
syn-0298,cash_heavy,FIXED_DEPOSIT,1088185.0,773998.84,TRUE
syn-0298,cash_heavy,MUTUAL_FUNDS,310910.0,338259.66,TRUE
syn-0299,conservative_income,FIXED_DEPOSIT,390870.0,299811.73,TRUE
syn-0299,conservative_income,BONDS,347440.0,274274.35,TRUE
syn-0299,conservative_income,CASH,130290.0,141103.26,TRUE
syn-0300,equity_tilted,CASH,27512.0,21264.89,TRUE
syn-0300,equity_tilted,MUTUAL_FUNDS,110048.0,153890.93,TRUE
syn-0300,equity_tilted,STOCKS,171950.0,181760.9,TRUE
syn-0300,equity_tilted,BONDS,34390.0,24488.24,TRUE
syn-0301,cash_heavy,CASH,2387880.0,2381697.64,TRUE
syn-0301,cash_heavy,FIXED_DEPOSIT,1519560.0,1266904.24,TRUE
syn-0301,cash_heavy,MUTUAL_FUNDS,434160.0,364026.74,TRUE
syn-0303,cash_heavy,CASH,453695.0,433879.17,TRUE
syn-0303,cash_heavy,FIXED_DEPOSIT,288715.0,283117.12,TRUE
syn-0303,cash_heavy,MUTUAL_FUNDS,82490.0,84408.31,TRUE
syn-0305,volatile_heavy,CASH,437730.0,611301.9,TRUE
syn-0305,volatile_heavy,STOCKS,4815030.0,6411965.15,TRUE
syn-0305,volatile_heavy,CRYPTO,3501840.0,3390651.64,TRUE
syn-0307,conservative_income,FIXED_DEPOSIT,8084745.0,6289504.04,TRUE
syn-0307,conservative_income,BONDS,7186440.0,5488131.17,TRUE
syn-0307,conservative_income,CASH,2694915.0,2477798.54,TRUE
syn-0309,cash_heavy,CASH,73205.0,50495.86,TRUE
syn-0309,cash_heavy,FIXED_DEPOSIT,46585.0,36101.52,TRUE
syn-0309,cash_heavy,MUTUAL_FUNDS,13310.0,11397.12,TRUE
syn-0310,cash_heavy,CASH,1104125.0,954177.0,TRUE
syn-0310,cash_heavy,FIXED_DEPOSIT,702625.0,491670.0,TRUE
syn-0310,cash_heavy,MUTUAL_FUNDS,200750.0,183410.81,TRUE
syn-0312,cash_heavy,CASH,579865.0,685879.46,TRUE
syn-0312,cash_heavy,FIXED_DEPOSIT,369005.0,345735.76,TRUE
syn-0312,cash_heavy,MUTUAL_FUNDS,105430.0,76343.62,TRUE
syn-0313,conservative_income,FIXED_DEPOSIT,264465.0,242089.91,TRUE
syn-0313,conservative_income,BONDS,235080.0,314700.12,TRUE
syn-0313,conservative_income,CASH,88155.0,94364.16,TRUE
syn-0314,equity_tilted,CASH,26064.0,21660.38,TRUE
syn-0314,equity_tilted,MUTUAL_FUNDS,104256.0,93715.51,TRUE
syn-0314,equity_tilted,STOCKS,162900.0,117772.82,TRUE
syn-0314,equity_tilted,BONDS,32580.0,38297.74,TRUE
syn-0315,conservative_income,FIXED_DEPOSIT,795465.0,650267.39,TRUE
syn-0315,conservative_income,BONDS,707080.0,586987.1,TRUE
syn-0315,conservative_income,CASH,265155.0,215521.38,TRUE
syn-0316,volatile_heavy,CASH,20205.0,17026.55,TRUE
syn-0316,volatile_heavy,STOCKS,222255.0,285885.34,TRUE
syn-0316,volatile_heavy,CRYPTO,161640.0,147997.42,TRUE
syn-0319,cash_heavy,CASH,42980520.0,33396640.14,TRUE
syn-0319,cash_heavy,FIXED_DEPOSIT,27351240.0,39441503.85,TRUE
syn-0319,cash_heavy,MUTUAL_FUNDS,7814640.0,7685021.42,TRUE
syn-0320,cash_heavy,CASH,398640.0,470175.35,TRUE
syn-0320,cash_heavy,FIXED_DEPOSIT,253680.0,193368.23,TRUE
syn-0320,cash_heavy,MUTUAL_FUNDS,72480.0,62725.35,TRUE
syn-0322,volatile_heavy,CASH,200470.0,265084.5,TRUE
syn-0322,volatile_heavy,STOCKS,2205170.0,2712644.56,TRUE
syn-0322,volatile_heavy,CRYPTO,1603760.0,2286786.24,TRUE
syn-0323,cash_heavy,CASH,7807800.0,6129615.03,TRUE
syn-0323,cash_heavy,FIXED_DEPOSIT,4968600.0,4846044.06,TRUE
syn-0323,cash_heavy,MUTUAL_FUNDS,1419600.0,1280082.03,TRUE
syn-0324,conservative_income,FIXED_DEPOSIT,11559375.0,8045756.96,TRUE
syn-0324,conservative_income,BONDS,10275000.0,13405288.24,TRUE
syn-0324,conservative_income,CASH,3853125.0,4774344.85,TRUE
syn-0328,balanced,CASH,11010.0,7871.55,TRUE
syn-0328,balanced,FIXED_DEPOSIT,18350.0,13635.28,TRUE
syn-0328,balanced,MUTUAL_FUNDS,22020.0,18302.86,TRUE
syn-0328,balanced,STOCKS,14680.0,10527.13,TRUE
syn-0328,balanced,BONDS,7340.0,8232.54,TRUE
syn-0330,conservative_income,FIXED_DEPOSIT,1552635.0,1251282.26,TRUE
syn-0330,conservative_income,BONDS,1380120.0,1620968.92,TRUE
syn-0330,conservative_income,CASH,517545.0,359460.72,TRUE
syn-0331,conservative_income,FIXED_DEPOSIT,664560.0,525460.73,TRUE
syn-0331,conservative_income,BONDS,590720.0,550094.6,TRUE
syn-0331,conservative_income,CASH,221520.0,298249.38,TRUE
syn-0332,balanced,CASH,35715.0,26877.7,TRUE
syn-0332,balanced,FIXED_DEPOSIT,59525.0,66223.22,TRUE
syn-0332,balanced,MUTUAL_FUNDS,71430.0,81840.86,TRUE
syn-0332,balanced,STOCKS,47620.0,34382.68,TRUE
syn-0332,balanced,BONDS,23810.0,34649.93,TRUE
syn-0334,equity_tilted,CASH,36680.0,30199.84,TRUE
syn-0334,equity_tilted,MUTUAL_FUNDS,146720.0,169754.71,TRUE
syn-0334,equity_tilted,STOCKS,229250.0,331887.54,TRUE
syn-0334,equity_tilted,BONDS,45850.0,32703.21,TRUE
syn-0335,cash_heavy,CASH,1251195.0,1193029.39,TRUE
syn-0335,cash_heavy,FIXED_DEPOSIT,796215.0,657127.71,TRUE
syn-0335,cash_heavy,MUTUAL_FUNDS,227490.0,253215.73,TRUE
syn-0336,equity_tilted,CASH,141344.0,100977.93,TRUE
syn-0336,equity_tilted,MUTUAL_FUNDS,565376.0,543092.59,TRUE
syn-0336,equity_tilted,STOCKS,883400.0,1101838.64,TRUE
syn-0336,equity_tilted,BONDS,176680.0,152880.11,TRUE
syn-0337,conservative_income,FIXED_DEPOSIT,3386655.0,2669648.1,TRUE
syn-0337,conservative_income,BONDS,3010360.0,3624233.82,TRUE
syn-0337,conservative_income,CASH,1128885.0,932442.69,TRUE
syn-0338,volatile_heavy,CASH,355695.0,305581.09,TRUE
syn-0338,volatile_heavy,STOCKS,3912645.0,4001227.26,TRUE
syn-0338,volatile_heavy,CRYPTO,2845560.0,2074346.18,TRUE
syn-0341,cash_heavy,CASH,2758580.0,2514604.46,TRUE
syn-0341,cash_heavy,FIXED_DEPOSIT,1755460.0,1455858.74,TRUE
syn-0341,cash_heavy,MUTUAL_FUNDS,501560.0,437524.97,TRUE
syn-0342,balanced,CASH,487455.0,377139.16,TRUE
syn-0342,balanced,FIXED_DEPOSIT,812425.0,1107009.22,TRUE
syn-0342,balanced,MUTUAL_FUNDS,974910.0,1007973.94,TRUE
syn-0342,balanced,STOCKS,649940.0,506530.25,TRUE
syn-0342,balanced,BONDS,324970.0,420175.55,TRUE
syn-0343,volatile_heavy,CASH,68360.0,92438.07,TRUE
syn-0343,volatile_heavy,STOCKS,751960.0,677972.4,TRUE
syn-0343,volatile_heavy,CRYPTO,546880.0,531257.5,TRUE
syn-0344,balanced,CASH,113745.0,110536.99,TRUE
syn-0344,balanced,FIXED_DEPOSIT,189575.0,153019.59,TRUE
syn-0344,balanced,MUTUAL_FUNDS,227490.0,238338.5,TRUE
syn-0344,balanced,STOCKS,151660.0,170588.62,TRUE
syn-0344,balanced,BONDS,75830.0,66510.2,TRUE
syn-0346,cash_heavy,CASH,3692425.0,3421199.1,TRUE
syn-0346,cash_heavy,FIXED_DEPOSIT,2349725.0,3240234.57,TRUE
syn-0346,cash_heavy,MUTUAL_FUNDS,671350.0,657823.27,TRUE
syn-0349,volatile_heavy,CASH,167935.0,194332.34,TRUE
syn-0349,volatile_heavy,STOCKS,1847285.0,2335173.03,TRUE
syn-0349,volatile_heavy,CRYPTO,1343480.0,1933018.87,TRUE
syn-0350,conservative_income,FIXED_DEPOSIT,530910.0,707024.36,TRUE
syn-0350,conservative_income,BONDS,471920.0,402409.18,TRUE
syn-0350,conservative_income,CASH,176970.0,164870.65,TRUE
syn-0352,balanced,CASH,709845.0,1001854.41,TRUE
syn-0352,balanced,FIXED_DEPOSIT,1183075.0,1325943.08,TRUE
syn-0352,balanced,MUTUAL_FUNDS,1419690.0,2049403.45,TRUE
syn-0352,balanced,STOCKS,946460.0,749784.05,TRUE
syn-0352,balanced,BONDS,473230.0,360609.26,TRUE
syn-0354,cash_heavy,CASH,13658370.0,14613714.2,TRUE
syn-0354,cash_heavy,FIXED_DEPOSIT,8691690.0,6810645.96,TRUE
syn-0354,cash_heavy,MUTUAL_FUNDS,2483340.0,1863033.48,TRUE
syn-0355,balanced,CASH,1316655.0,1927459.15,TRUE
syn-0355,balanced,FIXED_DEPOSIT,2194425.0,1669920.86,TRUE
syn-0355,balanced,MUTUAL_FUNDS,2633310.0,3434488.7,TRUE
syn-0355,balanced,STOCKS,1755540.0,1347931.73,TRUE
syn-0355,balanced,BONDS,877770.0,1240715.07,TRUE
syn-0357,conservative_income,FIXED_DEPOSIT,700785.0,1027002.02,TRUE
syn-0357,conservative_income,BONDS,622920.0,459062.84,TRUE
syn-0357,conservative_income,CASH,233595.0,248740.78,TRUE
syn-0359,cash_heavy,CASH,108845.0,75222.24,TRUE
syn-0359,cash_heavy,FIXED_DEPOSIT,69265.0,48622.8,TRUE
syn-0359,cash_heavy,MUTUAL_FUNDS,19790.0,24855.0,TRUE
syn-0361,volatile_heavy,CASH,174920.0,189525.55,TRUE
syn-0361,volatile_heavy,STOCKS,1924120.0,1942432.71,TRUE
syn-0361,volatile_heavy,CRYPTO,1399360.0,1636818.27,TRUE
syn-0362,volatile_heavy,CASH,8410.0,9863.91,TRUE
syn-0362,volatile_heavy,STOCKS,92510.0,79142.16,TRUE
syn-0362,volatile_heavy,CRYPTO,67280.0,72068.96,TRUE
syn-0364,balanced,CASH,372345.0,382539.64,TRUE
syn-0364,balanced,FIXED_DEPOSIT,620575.0,444824.89,TRUE
syn-0364,balanced,MUTUAL_FUNDS,744690.0,1142904.34,TRUE
syn-0364,balanced,STOCKS,496460.0,492196.0,TRUE
syn-0364,balanced,BONDS,248230.0,291246.14,TRUE
syn-0366,cash_heavy,CASH,55428285.0,53484247.22,TRUE
syn-0366,cash_heavy,FIXED_DEPOSIT,35272545.0,41547589.75,TRUE
syn-0366,cash_heavy,MUTUAL_FUNDS,10077870.0,8213485.21,TRUE
syn-0367,balanced,CASH,936870.0,1077635.28,TRUE
syn-0367,balanced,FIXED_DEPOSIT,1561450.0,1186644.36,TRUE
syn-0367,balanced,MUTUAL_FUNDS,1873740.0,2216527.08,TRUE
syn-0367,balanced,STOCKS,1249160.0,923594.36,TRUE
syn-0367,balanced,BONDS,624580.0,539242.26,TRUE
syn-0369,volatile_heavy,CASH,998295.0,796995.66,TRUE
syn-0369,volatile_heavy,STOCKS,10981245.0,14078307.56,TRUE
syn-0369,volatile_heavy,CRYPTO,7986360.0,7587332.64,TRUE
syn-0370,conservative_income,FIXED_DEPOSIT,98955.0,143047.69,TRUE
syn-0370,conservative_income,BONDS,87960.0,71856.79,TRUE
syn-0370,conservative_income,CASH,32985.0,25340.35,TRUE
syn-0371,conservative_income,FIXED_DEPOSIT,1407735.0,1495281.06,TRUE
syn-0371,conservative_income,BONDS,1251320.0,1434664.01,TRUE
syn-0371,conservative_income,CASH,469245.0,461692.78,TRUE
syn-0374,cash_heavy,CASH,406010.0,426442.65,TRUE
syn-0374,cash_heavy,FIXED_DEPOSIT,258370.0,394995.54,TRUE
syn-0374,cash_heavy,MUTUAL_FUNDS,73820.0,61937.71,TRUE
syn-0376,balanced,CASH,3758310.0,3709286.92,TRUE
syn-0376,balanced,FIXED_DEPOSIT,6263850.0,5686855.13,TRUE
syn-0376,balanced,MUTUAL_FUNDS,7516620.0,6827249.66,TRUE
syn-0376,balanced,STOCKS,5011080.0,4581645.94,TRUE
syn-0376,balanced,BONDS,2505540.0,3139357.41,TRUE
syn-0381,volatile_heavy,CASH,297500.0,326892.67,TRUE
syn-0381,volatile_heavy,STOCKS,3272500.0,3926228.03,TRUE
syn-0381,volatile_heavy,CRYPTO,2380000.0,2696879.09,TRUE
syn-0384,conservative_income,FIXED_DEPOSIT,2966400.0,3631292.32,TRUE
syn-0384,conservative_income,BONDS,2636800.0,2395555.24,TRUE
syn-0384,conservative_income,CASH,988800.0,999070.87,TRUE
syn-0385,balanced,CASH,767865.0,908784.04,TRUE
syn-0385,balanced,FIXED_DEPOSIT,1279775.0,1692733.52,TRUE
syn-0385,balanced,MUTUAL_FUNDS,1535730.0,1287179.74,TRUE
syn-0385,balanced,STOCKS,1023820.0,1513172.69,TRUE
syn-0385,balanced,BONDS,511910.0,439766.48,TRUE
syn-0386,conservative_income,FIXED_DEPOSIT,7627500.0,5270829.7,TRUE
syn-0386,conservative_income,BONDS,6780000.0,5016877.56,TRUE
syn-0386,conservative_income,CASH,2542500.0,2039140.36,TRUE
syn-0387,balanced,CASH,120870.0,111307.4,TRUE
syn-0387,balanced,FIXED_DEPOSIT,201450.0,162144.51,TRUE
syn-0387,balanced,MUTUAL_FUNDS,241740.0,371617.5,TRUE
syn-0387,balanced,STOCKS,161160.0,155556.47,TRUE
syn-0387,balanced,BONDS,80580.0,63525.93,TRUE
syn-0388,equity_tilted,CASH,38640.0,43538.39,TRUE
syn-0388,equity_tilted,MUTUAL_FUNDS,154560.0,107908.63,TRUE
syn-0388,equity_tilted,STOCKS,241500.0,304404.86,TRUE
syn-0388,equity_tilted,BONDS,48300.0,48653.22,TRUE
syn-0389,balanced,CASH,990960.0,1052160.24,TRUE
syn-0389,balanced,FIXED_DEPOSIT,1651600.0,1661782.3,TRUE
syn-0389,balanced,MUTUAL_FUNDS,1981920.0,1454179.8,TRUE
syn-0389,balanced,STOCKS,1321280.0,955731.06,TRUE
syn-0389,balanced,BONDS,660640.0,789356.56,TRUE
syn-0390,balanced,CASH,31185.0,47703.92,TRUE
syn-0390,balanced,FIXED_DEPOSIT,51975.0,39089.96,TRUE
syn-0390,balanced,MUTUAL_FUNDS,62370.0,63878.65,TRUE
syn-0390,balanced,STOCKS,41580.0,37982.58,TRUE
syn-0390,balanced,BONDS,20790.0,17643.36,TRUE
syn-0393,conservative_income,FIXED_DEPOSIT,128790.0,186718.74,TRUE
syn-0393,conservative_income,BONDS,114480.0,173111.41,TRUE
syn-0393,conservative_income,CASH,42930.0,39629.55,TRUE
syn-0395,equity_tilted,CASH,55264.0,44489.24,TRUE
syn-0395,equity_tilted,MUTUAL_FUNDS,221056.0,324480.29,TRUE
syn-0395,equity_tilted,STOCKS,345400.0,286994.05,TRUE
syn-0395,equity_tilted,BONDS,69080.0,74298.03,TRUE
syn-0396,equity_tilted,CASH,146840.0,223346.63,TRUE
syn-0396,equity_tilted,MUTUAL_FUNDS,587360.0,407415.93,TRUE
syn-0396,equity_tilted,STOCKS,917750.0,656920.88,TRUE
syn-0396,equity_tilted,BONDS,183550.0,198670.44,TRUE
syn-0397,cash_heavy,CASH,11146630.0,16275593.48,TRUE
syn-0397,cash_heavy,FIXED_DEPOSIT,7093310.0,5594949.66,TRUE
syn-0397,cash_heavy,MUTUAL_FUNDS,2026660.0,1571152.45,TRUE
syn-0400,equity_tilted,CASH,3159320.0,3681608.46,TRUE
syn-0400,equity_tilted,MUTUAL_FUNDS,12637280.0,11075999.76,TRUE
syn-0400,equity_tilted,STOCKS,19745750.0,22917486.79,TRUE
syn-0400,equity_tilted,BONDS,3949150.0,2798041.9,TRUE
syn-0401,balanced,CASH,541125.0,409481.6,TRUE
syn-0401,balanced,FIXED_DEPOSIT,901875.0,721602.31,TRUE
syn-0401,balanced,MUTUAL_FUNDS,1082250.0,1147922.63,TRUE
syn-0401,balanced,STOCKS,721500.0,908341.56,TRUE
syn-0401,balanced,BONDS,360750.0,285275.28,TRUE
syn-0402,volatile_heavy,CASH,158625.0,120050.89,TRUE
syn-0402,volatile_heavy,STOCKS,1744875.0,1506941.79,TRUE
syn-0402,volatile_heavy,CRYPTO,1269000.0,991201.73,TRUE
syn-0403,volatile_heavy,CASH,297170.0,324502.92,TRUE
syn-0403,volatile_heavy,STOCKS,3268870.0,2608094.02,TRUE
syn-0403,volatile_heavy,CRYPTO,2377360.0,2862554.07,TRUE
syn-0406,conservative_income,FIXED_DEPOSIT,506070.0,531614.94,TRUE
syn-0406,conservative_income,BONDS,449840.0,346014.61,TRUE
syn-0406,conservative_income,CASH,168690.0,170471.76,TRUE
syn-0408,volatile_heavy,CASH,92530.0,130481.9,TRUE
syn-0408,volatile_heavy,STOCKS,1017830.0,1086496.75,TRUE
syn-0408,volatile_heavy,CRYPTO,740240.0,1029686.17,TRUE
syn-0409,balanced,CASH,6723600.0,6927731.57,TRUE
syn-0409,balanced,FIXED_DEPOSIT,11206000.0,9226640.9,TRUE
syn-0409,balanced,MUTUAL_FUNDS,13447200.0,9333410.78,TRUE
syn-0409,balanced,STOCKS,8964800.0,11442582.24,TRUE
syn-0409,balanced,BONDS,4482400.0,3101608.26,TRUE
syn-0411,cash_heavy,CASH,36178505.0,32959464.39,TRUE
syn-0411,cash_heavy,FIXED_DEPOSIT,23022685.0,16889264.98,TRUE
syn-0411,cash_heavy,MUTUAL_FUNDS,6577910.0,6408573.99,TRUE
syn-0412,conservative_income,FIXED_DEPOSIT,953370.0,1008488.04,TRUE
syn-0412,conservative_income,BONDS,847440.0,666063.69,TRUE
syn-0412,conservative_income,CASH,317790.0,240204.87,TRUE
syn-0413,cash_heavy,CASH,1327645.0,1153462.33,TRUE
syn-0413,cash_heavy,FIXED_DEPOSIT,844865.0,794283.0,TRUE
syn-0413,cash_heavy,MUTUAL_FUNDS,241390.0,220205.51,TRUE
syn-0416,balanced,CASH,6859605.0,5797400.75,TRUE
syn-0416,balanced,FIXED_DEPOSIT,11432675.0,9358732.43,TRUE
syn-0416,balanced,MUTUAL_FUNDS,13719210.0,14625671.67,TRUE
syn-0416,balanced,STOCKS,9146140.0,11893019.59,TRUE
syn-0416,balanced,BONDS,4573070.0,3289339.89,TRUE
syn-0418,volatile_heavy,CASH,77610.0,76597.56,TRUE
syn-0418,volatile_heavy,STOCKS,853710.0,709952.91,TRUE
syn-0418,volatile_heavy,CRYPTO,620880.0,563522.87,TRUE
syn-0419,conservative_income,FIXED_DEPOSIT,611460.0,892127.43,TRUE
syn-0419,conservative_income,BONDS,543520.0,501140.07,TRUE
syn-0419,conservative_income,CASH,203820.0,152121.74,TRUE
syn-0420,conservative_income,FIXED_DEPOSIT,1298025.0,1495396.54,TRUE
syn-0420,conservative_income,BONDS,1153800.0,810365.25,TRUE
syn-0420,conservative_income,CASH,432675.0,374308.76,TRUE
syn-0422,balanced,CASH,71760.0,55006.51,TRUE
syn-0422,balanced,FIXED_DEPOSIT,119600.0,125211.45,TRUE
syn-0422,balanced,MUTUAL_FUNDS,143520.0,149631.87,TRUE
syn-0422,balanced,STOCKS,95680.0,115306.03,TRUE
syn-0422,balanced,BONDS,47840.0,36600.05,TRUE
syn-0423,volatile_heavy,CASH,952720.0,841257.27,TRUE
syn-0423,volatile_heavy,STOCKS,10479920.0,9410866.46,TRUE
syn-0423,volatile_heavy,CRYPTO,7621760.0,10634492.01,TRUE
syn-0425,equity_tilted,CASH,460344.0,334550.64,TRUE
syn-0425,equity_tilted,MUTUAL_FUNDS,1841376.0,1721185.85,TRUE
syn-0425,equity_tilted,STOCKS,2877150.0,3499161.97,TRUE
syn-0425,equity_tilted,BONDS,575430.0,573966.6,TRUE
syn-0429,balanced,CASH,26835.0,21952.92,TRUE
syn-0429,balanced,FIXED_DEPOSIT,44725.0,32742.34,TRUE
syn-0429,balanced,MUTUAL_FUNDS,53670.0,43088.28,TRUE
syn-0429,balanced,STOCKS,35780.0,29963.03,TRUE
syn-0429,balanced,BONDS,17890.0,15874.32,TRUE
syn-0431,balanced,CASH,114060.0,147697.8,TRUE
syn-0431,balanced,FIXED_DEPOSIT,190100.0,175125.5,TRUE
syn-0431,balanced,MUTUAL_FUNDS,228120.0,307273.34,TRUE
syn-0431,balanced,STOCKS,152080.0,146974.24,TRUE
syn-0431,balanced,BONDS,76040.0,77937.19,TRUE
syn-0432,cash_heavy,CASH,943690.0,905691.29,TRUE
syn-0432,cash_heavy,FIXED_DEPOSIT,600530.0,426225.11,TRUE
syn-0432,cash_heavy,MUTUAL_FUNDS,171580.0,157886.1,TRUE
syn-0434,conservative_income,FIXED_DEPOSIT,455265.0,615207.09,TRUE
syn-0434,conservative_income,BONDS,404680.0,452523.47,TRUE
syn-0434,conservative_income,CASH,151755.0,212697.51,TRUE
syn-0435,volatile_heavy,CASH,77205.0,69391.62,TRUE
syn-0435,volatile_heavy,STOCKS,849255.0,822611.4,TRUE
syn-0435,volatile_heavy,CRYPTO,617640.0,576930.67,TRUE
syn-0438,conservative_income,FIXED_DEPOSIT,232515.0,181932.19,TRUE
syn-0438,conservative_income,BONDS,206680.0,212356.91,TRUE
syn-0438,conservative_income,CASH,77505.0,58547.93,TRUE
syn-0439,volatile_heavy,CASH,14160.0,17313.2,TRUE
syn-0439,volatile_heavy,STOCKS,155760.0,214363.79,TRUE
syn-0439,volatile_heavy,CRYPTO,113280.0,110731.01,TRUE
syn-0443,equity_tilted,CASH,72952.0,89299.71,TRUE
syn-0443,equity_tilted,MUTUAL_FUNDS,291808.0,342612.11,TRUE
syn-0443,equity_tilted,STOCKS,455950.0,315102.01,TRUE
syn-0443,equity_tilted,BONDS,91190.0,116147.6,TRUE
syn-0444,volatile_heavy,CASH,515255.0,397266.98,TRUE
syn-0444,volatile_heavy,STOCKS,5667805.0,4902961.06,TRUE
syn-0444,volatile_heavy,CRYPTO,4122040.0,6019542.24,TRUE
syn-0445,balanced,CASH,2112480.0,2274245.17,TRUE
syn-0445,balanced,FIXED_DEPOSIT,3520800.0,4773028.9,TRUE
syn-0445,balanced,MUTUAL_FUNDS,4224960.0,3741092.45,TRUE
syn-0445,balanced,STOCKS,2816640.0,4095351.34,TRUE
syn-0445,balanced,BONDS,1408320.0,2151518.09,TRUE
syn-0447,conservative_income,FIXED_DEPOSIT,373095.0,443249.81,TRUE
syn-0447,conservative_income,BONDS,331640.0,275538.27,TRUE
syn-0447,conservative_income,CASH,124365.0,124296.21,TRUE
syn-0448,balanced,CASH,651705.0,827782.25,TRUE
syn-0448,balanced,FIXED_DEPOSIT,1086175.0,776577.12,TRUE
syn-0448,balanced,MUTUAL_FUNDS,1303410.0,1922374.39,TRUE
syn-0448,balanced,STOCKS,868940.0,872793.36,TRUE
syn-0448,balanced,BONDS,434470.0,325995.72,TRUE
syn-0449,balanced,CASH,383940.0,515711.6,TRUE
syn-0449,balanced,FIXED_DEPOSIT,639900.0,583773.61,TRUE
syn-0449,balanced,MUTUAL_FUNDS,767880.0,1149244.86,TRUE
syn-0449,balanced,STOCKS,511920.0,430743.27,TRUE
syn-0449,balanced,BONDS,255960.0,219581.03,TRUE
syn-0450,cash_heavy,CASH,5527005.0,3895074.21,TRUE
syn-0450,cash_heavy,FIXED_DEPOSIT,3517185.0,2665411.82,TRUE
syn-0450,cash_heavy,MUTUAL_FUNDS,1004910.0,859738.46,TRUE
syn-0451,volatile_heavy,CASH,466595.0,363124.56,TRUE
syn-0451,volatile_heavy,STOCKS,5132545.0,4832231.57,TRUE
syn-0451,volatile_heavy,CRYPTO,3732760.0,4879921.56,TRUE
syn-0452,cash_heavy,CASH,18786075.0,14092916.61,TRUE
syn-0452,cash_heavy,FIXED_DEPOSIT,11954775.0,13229535.17,TRUE
syn-0452,cash_heavy,MUTUAL_FUNDS,3415650.0,5124936.63,TRUE
syn-0454,equity_tilted,CASH,111256.0,104863.9,TRUE
syn-0454,equity_tilted,MUTUAL_FUNDS,445024.0,335853.79,TRUE
syn-0454,equity_tilted,STOCKS,695350.0,928072.81,TRUE
syn-0454,equity_tilted,BONDS,139070.0,137575.2,TRUE
syn-0455,balanced,CASH,19260.0,29144.95,TRUE
syn-0455,balanced,FIXED_DEPOSIT,32100.0,32589.57,TRUE
syn-0455,balanced,MUTUAL_FUNDS,38520.0,27132.73,TRUE
syn-0455,balanced,STOCKS,25680.0,20382.28,TRUE
syn-0455,balanced,BONDS,12840.0,15980.96,TRUE
syn-0456,equity_tilted,CASH,299784.0,220483.26,TRUE
syn-0456,equity_tilted,MUTUAL_FUNDS,1199136.0,1021791.07,TRUE
syn-0456,equity_tilted,STOCKS,1873650.0,1299831.8,TRUE
syn-0456,equity_tilted,BONDS,374730.0,262692.37,TRUE
syn-0457,balanced,CASH,894645.0,659453.45,TRUE
syn-0457,balanced,FIXED_DEPOSIT,1491075.0,1340136.05,TRUE
syn-0457,balanced,MUTUAL_FUNDS,1789290.0,2627078.47,TRUE
syn-0457,balanced,STOCKS,1192860.0,1325652.38,TRUE
syn-0457,balanced,BONDS,596430.0,862672.96,TRUE
syn-0459,equity_tilted,CASH,607696.0,458841.39,TRUE
syn-0459,equity_tilted,MUTUAL_FUNDS,2430784.0,2073310.59,TRUE
syn-0459,equity_tilted,STOCKS,3798100.0,2643905.32,TRUE
syn-0459,equity_tilted,BONDS,759620.0,837131.96,TRUE
syn-0460,conservative_income,FIXED_DEPOSIT,513405.0,632966.27,TRUE
syn-0460,conservative_income,BONDS,456360.0,497399.02,TRUE
syn-0460,conservative_income,CASH,171135.0,148548.45,TRUE
syn-0461,conservative_income,FIXED_DEPOSIT,466290.0,552396.9,TRUE
syn-0461,conservative_income,BONDS,414480.0,367182.73,TRUE
syn-0461,conservative_income,CASH,155430.0,167197.1,TRUE
syn-0463,balanced,CASH,609660.0,631274.02,TRUE
syn-0463,balanced,FIXED_DEPOSIT,1016100.0,913029.97,TRUE
syn-0463,balanced,MUTUAL_FUNDS,1219320.0,1838750.54,TRUE
syn-0463,balanced,STOCKS,812880.0,696645.4,TRUE
syn-0463,balanced,BONDS,406440.0,441560.41,TRUE
syn-0464,conservative_income,FIXED_DEPOSIT,5358420.0,3875331.9,TRUE
syn-0464,conservative_income,BONDS,4763040.0,3939965.15,TRUE
syn-0464,conservative_income,CASH,1786140.0,2444125.93,TRUE
